user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,estimated_weeks_ready,readiness_label,A B Testing,Accessibility,Adobe Illustrator,Adobe Xd,Analytical Thinking,Attention To Detail,Business Acumen,CSS,Chrome Devtools,Collaboration,Communication,Creativity,Data Modeling,Design Systems,ETL Process,Empathy,Excel,Figma,Figma (Basic),Git,Github,Google Sheets,HTML,Hypothesis Testing,Information Architecture,Interaction Design,Invision,Javascript,Jupyter Notebook,Maze,Miro,Npm Yarn,Numpy,Pandas,Power Bi,Problem Solving,Prototyping,Python,React,Regression Analysis,Responsive Design,Rest Api,SQL,Sketch,Statistics,Tableau,Time Management,Typescript,Usability Testing,User Research,Visual Thinking,Vs Code,Vue.Js,Web Performance,Webpack,Wireframing
USR-3451,UI/UX Designer,Pemula,6.8,Booming,0.733,99.1,Significant Gap,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,24.0,17.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,0.0,0.0,0.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,43.0,24.0,50.0,0.0,0.0,0.0,0.0,34.0
USR-3452,UI/UX Designer,Menengah,6.9,Booming,0.4514,59.5,Needs Work,0.0,0.0,46.0,64.0,0.0,0.0,0.0,0.0,0.0,31.0,58.0,43.0,0.0,59.0,0.0,61.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,54.0,0.0,0.0,78.0,55.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,55.0,67.0,70.0,0.0,0.0,0.0,0.0,100.0
USR-3453,UI/UX Designer,Pemula,3.0,Normal,0.4084,156.9,Needs Work,0.0,43.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,100.0,0.0,68.0,0.0,72.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,78.0,41.0,0.0,0.0,61.0,65.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,48.0,63.0,73.0,0.0,0.0,0.0,0.0,44.0
USR-3454,UI/UX Designer,Pemula,13.9,Booming,0.7247,46.9,Significant Gap,0.0,27.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,46.0,0.0,29.0,0.0,40.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,48.0,0.0,0.0,0.0,16.0,37.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,12.0,27.0,45.0,0.0,0.0,0.0,0.0,0.0
USR-3455,UI/UX Designer,Pemula,7.5,Kompetitif,0.6198,115.1,Significant Gap,0.0,8.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,49.0,50.0,39.0,0.0,27.0,0.0,46.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,43.0,11.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,15.0,37.0,100.0,0.0,0.0,0.0,0.0,25.0
USR-3456,UI/UX Designer,Menengah,8.8,Booming,0.4447,46.0,Needs Work,0.0,66.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,66.0,0.0,60.0,0.0,61.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,33.0,61.0,0.0,0.0,61.0,20.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,57.0,32.0,0.0,0.0,0.0,0.0,0.0,51.0
USR-3457,UI/UX Designer,Menengah,9.8,Normal,0.4777,55.2,Needs Work,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,54.0,40.0,0.0,40.0,0.0,30.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,55.0,20.0,0.0,0.0,58.0,55.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,38.0,76.0,100.0,0.0,0.0,0.0,0.0,45.0
USR-3458,UI/UX Designer,Pemula,12.6,Kompetitif,0.4258,47.7,Needs Work,0.0,52.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,78.0,80.0,66.0,0.0,36.0,0.0,70.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,43.0,0.0,0.0,58.0,38.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,42.0
USR-3459,UI/UX Designer,Pemula,12.2,Kompetitif,0.4709,59.5,Needs Work,0.0,63.0,45.0,67.0,0.0,0.0,0.0,0.0,0.0,53.0,51.0,80.0,0.0,63.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,53.0,45.0,0.0,0.0,60.0,68.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,67.0,46.0,54.0,0.0,0.0,0.0,0.0,45.0
USR-3460,UI/UX Designer,Pemula,8.0,Booming,0.6969,79.8,Significant Gap,0.0,26.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,31.0,23.0,50.0,0.0,22.0,0.0,38.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,12.0,15.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,31.0,45.0,0.0,0.0,0.0,0.0,36.0
USR-3461,UI/UX Designer,Pemula,12.0,Kompetitif,0.4562,58.8,Needs Work,0.0,56.0,39.0,80.0,0.0,0.0,0.0,0.0,0.0,39.0,80.0,46.0,0.0,67.0,0.0,71.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,70.0,0.0,0.0,45.0,80.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,55.0,43.0,64.0,0.0,0.0,0.0,0.0,38.0
USR-3462,UI/UX Designer,Lanjutan,9.8,Kompetitif,0.2586,39.8,Almost Ready,0.0,70.0,63.0,82.0,0.0,0.0,0.0,0.0,0.0,99.0,76.0,91.0,0.0,80.0,0.0,95.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,73.0,79.0,0.0,0.0,60.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,64.0,80.0,85.0,0.0,0.0,0.0,0.0,75.0
USR-3463,UI/UX Designer,Menengah,3.4,Booming,0.4153,105.8,Needs Work,0.0,20.0,80.0,66.0,0.0,0.0,0.0,0.0,0.0,75.0,44.0,62.0,0.0,48.0,0.0,51.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,80.0,80.0,0.0,0.0,56.0,58.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,29.0,80.0,80.0,0.0,0.0,0.0,0.0,54.0
USR-3464,UI/UX Designer,Lanjutan,3.4,Kompetitif,0.1974,90.8,Ready,0.0,87.0,66.0,63.0,0.0,0.0,0.0,0.0,0.0,87.0,88.0,92.0,0.0,92.0,0.0,75.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,100.0,0.0,0.0,86.0,93.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,68.0,88.0,78.0,0.0,0.0,0.0,0.0,78.0
USR-3465,UI/UX Designer,Lanjutan,3.0,Kompetitif,0.193,98.9,Ready,0.0,91.0,59.0,99.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,83.0,0.0,100.0,0.0,88.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,68.0,72.0,0.0,0.0,71.0,64.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,83.0,77.0,74.0,0.0,0.0,0.0,0.0,76.0
USR-3466,UI/UX Designer,Pemula,13.3,Booming,0.743,49.0,Significant Gap,0.0,6.0,50.0,14.0,0.0,0.0,0.0,0.0,0.0,22.0,48.0,28.0,0.0,10.0,0.0,16.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,27.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,30.0,22.0,40.0,0.0,0.0,0.0,0.0,28.0
USR-3467,UI/UX Designer,Menengah,11.8,Kompetitif,0.5089,62.0,Needs Work,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,76.0,47.0,74.0,0.0,0.0,0.0,79.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,73.0,46.0,0.0,0.0,52.0,24.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,80.0,62.0,61.0,0.0,0.0,0.0,0.0,0.0
USR-3468,UI/UX Designer,Menengah,3.4,Normal,0.3886,125.2,Almost Ready,0.0,71.0,80.0,50.0,0.0,0.0,0.0,0.0,0.0,61.0,80.0,64.0,0.0,75.0,0.0,65.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,69.0,68.0,0.0,0.0,28.0,50.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,51.0,80.0,0.0,0.0,0.0,0.0,58.0
USR-3469,UI/UX Designer,Pemula,3.0,Kompetitif,0.7155,341.0,Significant Gap,0.0,18.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,25.0,0.0,12.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,100.0,1.0,0.0,0.0,28.0,41.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,4.0,7.0,50.0,0.0,0.0,0.0,0.0,35.0
USR-3470,UI/UX Designer,Pemula,8.2,Booming,0.7274,79.8,Significant Gap,0.0,24.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,50.0,0.0,50.0,0.0,50.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,20.0,0.0,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,27.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0
USR-3471,UI/UX Designer,Pemula,10.7,Normal,0.6282,67.2,Significant Gap,0.0,15.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,24.0,50.0,50.0,0.0,33.0,0.0,30.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,26.0,0.0,0.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,40.0,12.0,44.0,0.0,0.0,0.0,0.0,100.0
USR-3472,UI/UX Designer,Menengah,9.2,Booming,0.4639,46.4,Needs Work,0.0,80.0,20.0,62.0,0.0,0.0,0.0,0.0,0.0,66.0,80.0,72.0,0.0,39.0,0.0,71.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,49.0,44.0,0.0,0.0,51.0,34.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,43.0,48.0,0.0,0.0,0.0,0.0,0.0,53.0
USR-3473,UI/UX Designer,Pemula,12.5,Kompetitif,0.7931,95.1,Significant Gap,0.0,10.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,33.0,0.0,18.0,0.0,32.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,48.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
USR-3474,UI/UX Designer,Pemula,10.4,Kompetitif,0.2981,38.9,Almost Ready,0.0,89.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,71.0,87.0,0.0,79.0,0.0,74.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,84.0,68.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,74.0,100.0,0.0,0.0,0.0,0.0,68.0
USR-3475,UI/UX Designer,Lanjutan,9.8,Normal,0.2167,24.8,Almost Ready,0.0,76.0,71.0,60.0,0.0,0.0,0.0,0.0,0.0,86.0,87.0,71.0,0.0,68.0,0.0,78.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,73.0,0.0,0.0,0.0,80.0,94.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,74.0,66.0,100.0,0.0,0.0,0.0,0.0,100.0
USR-3476,UI/UX Designer,Lanjutan,9.8,Kompetitif,0.2726,37.3,Almost Ready,0.0,55.0,96.0,55.0,0.0,0.0,0.0,0.0,0.0,64.0,97.0,100.0,0.0,66.0,0.0,84.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,86.0,63.0,0.0,0.0,79.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,95.0,79.0,84.0,0.0,0.0,0.0,0.0,0.0
USR-3477,UI/UX Designer,Menengah,9.8,Booming,0.4448,40.9,Needs Work,0.0,48.0,57.0,73.0,0.0,0.0,0.0,0.0,0.0,62.0,58.0,59.0,0.0,71.0,0.0,71.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,63.0,0.0,0.0,35.0,47.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,59.0,50.0,49.0,0.0,0.0,0.0,0.0,44.0
USR-3478,UI/UX Designer,Pemula,11.1,Kompetitif,0.6609,87.0,Significant Gap,0.0,0.0,24.0,8.0,0.0,0.0,0.0,0.0,0.0,50.0,32.0,50.0,0.0,22.0,0.0,35.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,35.0,33.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,33.0,38.0,47.0,0.0,0.0,0.0,0.0,100.0
USR-3479,UI/UX Designer,Pemula,8.7,Booming,0.7574,79.2,Significant Gap,0.0,26.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,47.0,0.0,24.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,3.0,27.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,24.0,0.0,45.0,0.0,0.0,0.0,0.0,17.0
USR-3480,UI/UX Designer,Pemula,15.2,Kompetitif,0.7913,77.7,Significant Gap,0.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,26.0,0.0,0.0,35.0,0.0,34.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,38.0,31.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,17.0,29.0,27.0,0.0,0.0,0.0,0.0,43.0
USR-3481,UI/UX Designer,Pemula,8.0,Kompetitif,0.7371,135.7,Significant Gap,0.0,25.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,50.0,0.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,29.0,0.0,0.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,41.0,40.0,31.0,0.0,0.0,0.0,0.0,12.0
USR-3482,UI/UX Designer,Menengah,8.9,Booming,0.4665,48.4,Needs Work,0.0,44.0,52.0,73.0,0.0,0.0,0.0,0.0,0.0,58.0,68.0,80.0,0.0,64.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,43.0,56.0,0.0,0.0,36.0,75.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,68.0,71.0,58.0,0.0,0.0,0.0,0.0,24.0
USR-3483,UI/UX Designer,Pemula,9.8,Kompetitif,0.7557,112.8,Significant Gap,0.0,31.0,28.0,34.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,45.0,0.0,31.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,0.0,17.0,33.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,4.0,8.0,35.0,0.0,0.0,0.0,0.0,9.0
USR-3484,UI/UX Designer,Lanjutan,9.6,Kompetitif,0.302,45.0,Almost Ready,0.0,0.0,84.0,90.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,94.0,0.0,0.0,0.0,100.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,71.0,0.0,0.0,100.0,77.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,66.0,100.0,0.0,0.0,0.0,0.0,70.0
USR-3485,UI/UX Designer,Menengah,9.8,Booming,0.5196,47.5,Needs Work,0.0,57.0,46.0,54.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,63.0,0.0,78.0,0.0,32.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,77.0,56.0,0.0,0.0,45.0,61.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,78.0,58.0,0.0,0.0,0.0,0.0,51.0
USR-3486,UI/UX Designer,Lanjutan,9.5,Normal,0.1963,25.8,Ready,0.0,84.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,96.0,65.0,83.0,0.0,72.0,0.0,85.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,100.0,91.0,0.0,0.0,77.0,85.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,86.0,84.0,77.0,0.0,0.0,0.0,0.0,78.0
USR-3487,UI/UX Designer,Menengah,12.6,Kompetitif,0.4612,54.8,Needs Work,0.0,26.0,36.0,77.0,0.0,0.0,0.0,0.0,0.0,75.0,80.0,76.0,0.0,67.0,0.0,43.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,55.0,0.0,0.0,40.0,55.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,65.0,50.0,72.0,0.0,0.0,0.0,0.0,42.0
USR-3488,UI/UX Designer,Pemula,7.3,Booming,0.7346,89.8,Significant Gap,0.0,35.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.0,0.0,30.0,0.0,36.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,9.0,0.0,0.0,25.0,37.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,50.0,23.0,0.0,0.0,0.0,0.0,17.0
USR-3489,UI/UX Designer,Menengah,10.1,Kompetitif,0.4502,69.8,Needs Work,0.0,100.0,63.0,69.0,0.0,0.0,0.0,0.0,0.0,62.0,71.0,80.0,0.0,0.0,0.0,59.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,44.0,69.0,0.0,0.0,29.0,54.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
USR-3490,UI/UX Designer,Pemula,9.8,Booming,0.7217,67.2,Significant Gap,0.0,35.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,40.0,0.0,38.0,0.0,25.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,16.0,0.0,0.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.0,0.0,0.0,0.0,20.0
USR-3491,UI/UX Designer,Pemula,9.8,Kompetitif,0.3539,54.1,Almost Ready,0.0,53.0,67.0,57.0,0.0,0.0,0.0,0.0,0.0,80.0,66.0,64.0,0.0,80.0,0.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,80.0,74.0,0.0,0.0,80.0,45.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,63.0,63.0,80.0,0.0,0.0,0.0,0.0,46.0
USR-3492,UI/UX Designer,Menengah,9.8,Normal,0.5228,61.4,Needs Work,0.0,32.0,56.0,59.0,0.0,0.0,0.0,0.0,0.0,65.0,80.0,54.0,0.0,50.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,65.0,68.0,0.0,0.0,43.0,61.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
USR-3493,UI/UX Designer,Menengah,3.7,Normal,0.4512,131.9,Needs Work,0.0,60.0,80.0,48.0,0.0,0.0,0.0,0.0,0.0,71.0,79.0,76.0,0.0,100.0,0.0,62.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,66.0,0.0,0.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,34.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
USR-3494,UI/UX Designer,Pemula,9.8,Normal,0.7106,86.4,Significant Gap,0.0,34.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,37.0,0.0,21.0,0.0,50.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,100.0,0.0,0.0,34.0,28.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,50.0
USR-3495,UI/UX Designer,Menengah,12.5,Booming,0.3934,27.1,Almost Ready,0.0,64.0,76.0,68.0,0.0,0.0,0.0,0.0,0.0,59.0,68.0,74.0,0.0,57.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,66.0,37.0,0.0,0.0,41.0,55.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,54.0,64.0,68.0,0.0,0.0,0.0,0.0,100.0
USR-3496,UI/UX Designer,Pemula,9.9,Booming,0.698,63.3,Significant Gap,0.0,18.0,100.0,23.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,42.0,0.0,23.0,0.0,50.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,30.0,16.0,0.0,0.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,26.0,0.0,38.0,0.0,0.0,0.0,0.0,30.0
USR-3497,UI/UX Designer,Pemula,16.2,Kompetitif,0.6738,61.8,Significant Gap,0.0,36.0,22.0,33.0,0.0,0.0,0.0,0.0,0.0,50.0,40.0,37.0,0.0,43.0,0.0,28.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,37.0,30.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,0.0,0.0,0.0,0.0,35.0
USR-3498,UI/UX Designer,Pemula,11.6,Normal,0.752,73.9,Significant Gap,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,100.0,37.0,43.0,0.0,14.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.0,9.0,0.0,0.0,14.0,22.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,0.0,0.0,0.0,0.0,30.0
USR-3499,UI/UX Designer,Pemula,3.0,Booming,0.6548,196.3,Significant Gap,0.0,31.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,36.0,50.0,0.0,41.0,0.0,30.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,32.0,12.0,0.0,0.0,35.0,31.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,30.0,31.0,0.0,0.0,0.0,0.0,19.0
USR-3500,UI/UX Designer,Pemula,12.6,Booming,0.4249,32.9,Needs Work,0.0,66.0,56.0,34.0,0.0,0.0,0.0,0.0,0.0,73.0,80.0,54.0,0.0,58.0,0.0,68.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,53.0,63.0,0.0,0.0,63.0,73.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,69.0,0.0,64.0,0.0,0.0,0.0,0.0,47.0
