user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-0040,Data Analyst,Menengah,8.3,Kompetitif,0.4537,Needs Work,Statistics,Tableau,ETL Process,109.0,"{""Python"": 56, ""SQL"": 100, ""Statistics"": 0, ""Data Modeling"": 45, ""ETL Process"": 0, ""Hypothesis Testing"": 80, ""Regression Analysis"": 36, ""A B Testing"": 100, ""Excel"": 51, ""Tableau"": 0, ""Power Bi"": 47, ""Pandas"": 58, ""Numpy"": 42, ""Google Sheets"": 67, ""Jupyter Notebook"": 43, ""Analytical Thinking"": 64, ""Communication"": 77, ""Problem Solving"": 80, ""Attention To Detail"": 69, ""Business Acumen"": 80}"
USR-0041,Data Analyst,Menengah,9.8,Kompetitif,0.5063,Needs Work,Python,Numpy,Google Sheets,98.1,"{""Python"": 0, ""SQL"": 70, ""Statistics"": 72, ""Data Modeling"": 60, ""ETL Process"": 47, ""Hypothesis Testing"": 31, ""Regression Analysis"": 0, ""A B Testing"": 38, ""Excel"": 41, ""Tableau"": 47, ""Power Bi"": 49, ""Pandas"": 66, ""Numpy"": 0, ""Google Sheets"": 22, ""Jupyter Notebook"": 64, ""Analytical Thinking"": 80, ""Communication"": 67, ""Problem Solving"": 70, ""Attention To Detail"": 68, ""Business Acumen"": 64}"
USR-0042,Data Analyst,Pemula,4.3,Normal,0.5024,Needs Work,SQL,Attention To Detail,Business Acumen,162.7,"{""Python"": 44, ""SQL"": 0, ""Statistics"": 71, ""Data Modeling"": 64, ""ETL Process"": 39, ""Hypothesis Testing"": 50, ""Regression Analysis"": 73, ""A B Testing"": 57, ""Excel"": 80, ""Tableau"": 66, ""Power Bi"": 63, ""Pandas"": 57, ""Numpy"": 35, ""Google Sheets"": 44, ""Jupyter Notebook"": 25, ""Analytical Thinking"": 72, ""Communication"": 75, ""Problem Solving"": 80, ""Attention To Detail"": 0, ""Business Acumen"": 0}"
USR-0043,Data Analyst,Lanjutan,8.7,Booming,0.2321,Almost Ready,Attention To Detail,Google Sheets,Numpy,26.5,"{""Python"": 85, ""SQL"": 72, ""Statistics"": 75, ""Data Modeling"": 64, ""ETL Process"": 74, ""Hypothesis Testing"": 100, ""Regression Analysis"": 94, ""A B Testing"": 79, ""Excel"": 86, ""Tableau"": 80, ""Power Bi"": 93, ""Pandas"": 76, ""Numpy"": 55, ""Google Sheets"": 61, ""Jupyter Notebook"": 68, ""Analytical Thinking"": 93, ""Communication"": 94, ""Problem Solving"": 88, ""Attention To Detail"": 0, ""Business Acumen"": 100}"
USR-0044,Data Analyst,Pemula,12.4,Normal,0.5273,Needs Work,Python,Tableau,Business Acumen,66.3,"{""Python"": 0, ""SQL"": 77, ""Statistics"": 57, ""Data Modeling"": 50, ""ETL Process"": 46, ""Hypothesis Testing"": 50, ""Regression Analysis"": 49, ""A B Testing"": 100, ""Excel"": 64, ""Tableau"": 0, ""Power Bi"": 70, ""Pandas"": 31, ""Numpy"": 32, ""Google Sheets"": 50, ""Jupyter Notebook"": 69, ""Analytical Thinking"": 71, ""Communication"": 52, ""Problem Solving"": 24, ""Attention To Detail"": 57, ""Business Acumen"": 0}"
USR-0045,Data Analyst,Pemula,7.0,Normal,0.6584,Significant Gap,SQL,Excel,Python,142.7,"{""Python"": 25, ""SQL"": 0, ""Statistics"": 50, ""Data Modeling"": 7, ""ETL Process"": 24, ""Hypothesis Testing"": 43, ""Regression Analysis"": 12, ""A B Testing"": 0, ""Excel"": 16, ""Tableau"": 50, ""Power Bi"": 31, ""Pandas"": 19, ""Numpy"": 39, ""Google Sheets"": 26, ""Jupyter Notebook"": 100, ""Analytical Thinking"": 50, ""Communication"": 30, ""Problem Solving"": 50, ""Attention To Detail"": 50, ""Business Acumen"": 42}"
USR-0046,Data Analyst,Menengah,7.3,Normal,0.3981,Almost Ready,Statistics,Pandas,Python,82.3,"{""Python"": 50, ""SQL"": 58, ""Statistics"": 35, ""Data Modeling"": 40, ""ETL Process"": 73, ""Hypothesis Testing"": 45, ""Regression Analysis"": 39, ""A B Testing"": 63, ""Excel"": 68, ""Tableau"": 56, ""Power Bi"": 72, ""Pandas"": 41, ""Numpy"": 52, ""Google Sheets"": 57, ""Jupyter Notebook"": 53, ""Analytical Thinking"": 80, ""Communication"": 60, ""Problem Solving"": 100, ""Attention To Detail"": 80, ""Business Acumen"": 74}"
USR-0047,Data Analyst,Pemula,14.8,Kompetitif,0.7973,Significant Gap,Analytical Thinking,Communication,Statistics,105.3,"{""Python"": 22, ""SQL"": 16, ""Statistics"": 6, ""Data Modeling"": 0, ""ETL Process"": 0, ""Hypothesis Testing"": 34, ""Regression Analysis"": 27, ""A B Testing"": 18, ""Excel"": 14, ""Tableau"": 25, ""Power Bi"": 44, ""Pandas"": 28, ""Numpy"": 28, ""Google Sheets"": 38, ""Jupyter Notebook"": 39, ""Analytical Thinking"": 0, ""Communication"": 0, ""Problem Solving"": 44, ""Attention To Detail"": 22, ""Business Acumen"": 0}"
USR-0048,Data Analyst,Menengah,10.1,Normal,0.3988,Almost Ready,Tableau,Business Acumen,Excel,60.8,"{""Python"": 59, ""SQL"": 80, ""Statistics"": 63, ""Data Modeling"": 29, ""ETL Process"": 66, ""Hypothesis Testing"": 61, ""Regression Analysis"": 74, ""A B Testing"": 65, ""Excel"": 43, ""Tableau"": 0, ""Power Bi"": 58, ""Pandas"": 100, ""Numpy"": 80, ""Google Sheets"": 55, ""Jupyter Notebook"": 74, ""Analytical Thinking"": 100, ""Communication"": 58, ""Problem Solving"": 73, ""Attention To Detail"": 50, ""Business Acumen"": 0}"
USR-0049,Data Analyst,Lanjutan,4.5,Kompetitif,0.2612,Almost Ready,Statistics,Attention To Detail,Python,135.4,"{""Python"": 53, ""SQL"": 85, ""Statistics"": 0, ""Data Modeling"": 58, ""ETL Process"": 95, ""Hypothesis Testing"": 98, ""Regression Analysis"": 69, ""A B Testing"": 92, ""Excel"": 63, ""Tableau"": 74, ""Power Bi"": 100, ""Pandas"": 98, ""Numpy"": 100, ""Google Sheets"": 86, ""Jupyter Notebook"": 92, ""Analytical Thinking"": 74, ""Communication"": 86, ""Problem Solving"": 99, ""Attention To Detail"": 0, ""Business Acumen"": 73}"
USR-0050,Data Analyst,Pemula,9.2,Kompetitif,0.397,Almost Ready,Analytical Thinking,Google Sheets,Tableau,78.8,"{""Python"": 54, ""SQL"": 53, ""Statistics"": 78, ""Data Modeling"": 64, ""ETL Process"": 40, ""Hypothesis Testing"": 80, ""Regression Analysis"": 73, ""A B Testing"": 64, ""Excel"": 58, ""Tableau"": 38, ""Power Bi"": 77, ""Pandas"": 75, ""Numpy"": 53, ""Google Sheets"": 37, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 44, ""Communication"": 72, ""Problem Solving"": 57, ""Attention To Detail"": 64, ""Business Acumen"": 80}"
USR-0051,Data Analyst,Lanjutan,9.8,Kompetitif,0.2965,Almost Ready,Analytical Thinking,Communication,Google Sheets,59.8,"{""Python"": 65, ""SQL"": 83, ""Statistics"": 71, ""Data Modeling"": 82, ""ETL Process"": 79, ""Hypothesis Testing"": 66, ""Regression Analysis"": 67, ""A B Testing"": 82, ""Excel"": 70, ""Tableau"": 88, ""Power Bi"": 74, ""Pandas"": 100, ""Numpy"": 100, ""Google Sheets"": 50, ""Jupyter Notebook"": 97, ""Analytical Thinking"": 0, ""Communication"": 0, ""Problem Solving"": 72, ""Attention To Detail"": 86, ""Business Acumen"": 95}"
USR-0052,Data Analyst,Menengah,5.0,Kompetitif,0.47,Needs Work,SQL,Pandas,Google Sheets,175.7,"{""Python"": 62, ""SQL"": 0, ""Statistics"": 31, ""Data Modeling"": 72, ""ETL Process"": 44, ""Hypothesis Testing"": 43, ""Regression Analysis"": 58, ""A B Testing"": 72, ""Excel"": 47, ""Tableau"": 60, ""Power Bi"": 59, ""Pandas"": 0, ""Numpy"": 32, ""Google Sheets"": 20, ""Jupyter Notebook"": 61, ""Analytical Thinking"": 78, ""Communication"": 70, ""Problem Solving"": 80, ""Attention To Detail"": 100, ""Business Acumen"": 80}"
USR-0053,Data Analyst,Pemula,9.8,Normal,0.7142,Significant Gap,Jupyter Notebook,Python,Statistics,107.7,"{""Python"": 17, ""SQL"": 42, ""Statistics"": 13, ""Data Modeling"": 0, ""ETL Process"": 26, ""Hypothesis Testing"": 20, ""Regression Analysis"": 33, ""A B Testing"": 30, ""Excel"": 30, ""Tableau"": 39, ""Power Bi"": 24, ""Pandas"": 36, ""Numpy"": 11, ""Google Sheets"": 22, ""Jupyter Notebook"": 9, ""Analytical Thinking"": 50, ""Communication"": 50, ""Problem Solving"": 33, ""Attention To Detail"": 50, ""Business Acumen"": 29}"
USR-0054,Data Analyst,Lanjutan,10.1,Booming,0.1539,Ready,Statistics,SQL,Python,20.6,"{""Python"": 74, ""SQL"": 73, ""Statistics"": 67, ""Data Modeling"": 83, ""ETL Process"": 100, ""Hypothesis Testing"": 65, ""Regression Analysis"": 78, ""A B Testing"": 95, ""Excel"": 87, ""Tableau"": 87, ""Power Bi"": 73, ""Pandas"": 82, ""Numpy"": 97, ""Google Sheets"": 100, ""Jupyter Notebook"": 74, ""Analytical Thinking"": 87, ""Communication"": 92, ""Problem Solving"": 100, ""Attention To Detail"": 100, ""Business Acumen"": 85}"
USR-0055,Data Analyst,Menengah,8.0,Kompetitif,0.4844,Needs Work,Analytical Thinking,Tableau,Statistics,114.8,"{""Python"": 70, ""SQL"": 63, ""Statistics"": 42, ""Data Modeling"": 47, ""ETL Process"": 49, ""Hypothesis Testing"": 45, ""Regression Analysis"": 25, ""A B Testing"": 66, ""Excel"": 76, ""Tableau"": 0, ""Power Bi"": 58, ""Pandas"": 45, ""Numpy"": 56, ""Google Sheets"": 42, ""Jupyter Notebook"": 65, ""Analytical Thinking"": 0, ""Communication"": 59, ""Problem Solving"": 65, ""Attention To Detail"": 80, ""Business Acumen"": 76}"
USR-0056,Data Analyst,Lanjutan,7.5,Booming,0.2287,Almost Ready,Power Bi,Business Acumen,Jupyter Notebook,36.5,"{""Python"": 86, ""SQL"": 91, ""Statistics"": 83, ""Data Modeling"": 75, ""ETL Process"": 86, ""Hypothesis Testing"": 100, ""Regression Analysis"": 76, ""A B Testing"": 66, ""Excel"": 92, ""Tableau"": 74, ""Power Bi"": 0, ""Pandas"": 85, ""Numpy"": 82, ""Google Sheets"": 81, ""Jupyter Notebook"": 77, ""Analytical Thinking"": 100, ""Communication"": 80, ""Problem Solving"": 99, ""Attention To Detail"": 88, ""Business Acumen"": 0}"
USR-0057,Data Analyst,Pemula,3.0,Normal,0.716,Significant Gap,SQL,Problem Solving,Communication,341.9,"{""Python"": 21, ""SQL"": 1, ""Statistics"": 37, ""Data Modeling"": 41, ""ETL Process"": 12, ""Hypothesis Testing"": 31, ""Regression Analysis"": 38, ""A B Testing"": 39, ""Excel"": 22, ""Tableau"": 100, ""Power Bi"": 13, ""Pandas"": 0, ""Numpy"": 49, ""Google Sheets"": 3, ""Jupyter Notebook"": 37, ""Analytical Thinking"": 50, ""Communication"": 0, ""Problem Solving"": 0, ""Attention To Detail"": 45, ""Business Acumen"": 47}"
USR-0058,Data Analyst,Menengah,15.5,Kompetitif,0.4556,Needs Work,Jupyter Notebook,Google Sheets,Communication,46.8,"{""Python"": 79, ""SQL"": 75, ""Statistics"": 80, ""Data Modeling"": 66, ""ETL Process"": 56, ""Hypothesis Testing"": 31, ""Regression Analysis"": 51, ""A B Testing"": 42, ""Excel"": 80, ""Tableau"": 54, ""Power Bi"": 58, ""Pandas"": 72, ""Numpy"": 43, ""Google Sheets"": 26, ""Jupyter Notebook"": 0, ""Analytical Thinking"": 53, ""Communication"": 45, ""Problem Solving"": 62, ""Attention To Detail"": 61, ""Business Acumen"": 38}"
USR-0059,Data Analyst,Pemula,17.4,Kompetitif,0.7453,Significant Gap,Jupyter Notebook,Python,Pandas,78.3,"{""Python"": 16, ""SQL"": 32, ""Statistics"": 50, ""Data Modeling"": 31, ""ETL Process"": 22, ""Hypothesis Testing"": 13, ""Regression Analysis"": 22, ""A B Testing"": 12, ""Excel"": 26, ""Tableau"": 41, ""Power Bi"": 29, ""Pandas"": 13, ""Numpy"": 1, ""Google Sheets"": 31, ""Jupyter Notebook"": 0, ""Analytical Thinking"": 25, ""Communication"": 33, ""Problem Solving"": 50, ""Attention To Detail"": 47, ""Business Acumen"": 0}"
USR-0060,Data Analyst,Menengah,7.1,Booming,0.4586,Needs Work,Analytical Thinking,Numpy,Python,75.7,"{""Python"": 53, ""SQL"": 56, ""Statistics"": 52, ""Data Modeling"": 45, ""ETL Process"": 58, ""Hypothesis Testing"": 62, ""Regression Analysis"": 39, ""A B Testing"": 76, ""Excel"": 56, ""Tableau"": 64, ""Power Bi"": 74, ""Pandas"": 52, ""Numpy"": 28, ""Google Sheets"": 55, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 0, ""Communication"": 66, ""Problem Solving"": 52, ""Attention To Detail"": 80, ""Business Acumen"": 71}"
USR-0061,Data Analyst,Menengah,6.2,Kompetitif,0.5372,Needs Work,Python,Attention To Detail,Data Modeling,172.4,"{""Python"": 0, ""SQL"": 51, ""Statistics"": 77, ""Data Modeling"": 0, ""ETL Process"": 62, ""Hypothesis Testing"": 0, ""Regression Analysis"": 45, ""A B Testing"": 27, ""Excel"": 75, ""Tableau"": 68, ""Power Bi"": 65, ""Pandas"": 46, ""Numpy"": 49, ""Google Sheets"": 71, ""Jupyter Notebook"": 67, ""Analytical Thinking"": 42, ""Communication"": 54, ""Problem Solving"": 51, ""Attention To Detail"": 0, ""Business Acumen"": 53}"
USR-0062,Data Analyst,Pemula,25.0,Kompetitif,0.7803,Significant Gap,SQL,Jupyter Notebook,Pandas,57.3,"{""Python"": 33, ""SQL"": 0, ""Statistics"": 18, ""Data Modeling"": 23, ""ETL Process"": 24, ""Hypothesis Testing"": 19, ""Regression Analysis"": 21, ""A B Testing"": 49, ""Excel"": 26, ""Tableau"": 30, ""Power Bi"": 38, ""Pandas"": 0, ""Numpy"": 21, ""Google Sheets"": 0, ""Jupyter Notebook"": 0, ""Analytical Thinking"": 38, ""Communication"": 44, ""Problem Solving"": 41, ""Attention To Detail"": 19, ""Business Acumen"": 0}"
USR-0063,Data Analyst,Pemula,12.3,Booming,0.7157,Significant Gap,Statistics,Power Bi,Tableau,69.0,"{""Python"": 32, ""SQL"": 39, ""Statistics"": 0, ""Data Modeling"": 22, ""ETL Process"": 8, ""Hypothesis Testing"": 22, ""Regression Analysis"": 50, ""A B Testing"": 29, ""Excel"": 40, ""Tableau"": 4, ""Power Bi"": 0, ""Pandas"": 50, ""Numpy"": 12, ""Google Sheets"": 29, ""Jupyter Notebook"": 39, ""Analytical Thinking"": 36, ""Communication"": 32, ""Problem Solving"": 49, ""Attention To Detail"": 26, ""Business Acumen"": 40}"
USR-0064,Data Analyst,Lanjutan,6.9,Kompetitif,0.3012,Almost Ready,Python,Data Modeling,Business Acumen,109.7,"{""Python"": 0, ""SQL"": 93, ""Statistics"": 67, ""Data Modeling"": 0, ""ETL Process"": 71, ""Hypothesis Testing"": 94, ""Regression Analysis"": 52, ""A B Testing"": 100, ""Excel"": 100, ""Tableau"": 79, ""Power Bi"": 86, ""Pandas"": 95, ""Numpy"": 83, ""Google Sheets"": 75, ""Jupyter Notebook"": 88, ""Analytical Thinking"": 57, ""Communication"": 90, ""Problem Solving"": 86, ""Attention To Detail"": 77, ""Business Acumen"": 0}"
USR-0065,Data Analyst,Lanjutan,4.3,Booming,0.2769,Almost Ready,Power Bi,Data Modeling,Analytical Thinking,82.7,"{""Python"": 70, ""SQL"": 72, ""Statistics"": 88, ""Data Modeling"": 0, ""ETL Process"": 100, ""Hypothesis Testing"": 83, ""Regression Analysis"": 71, ""A B Testing"": 86, ""Excel"": 98, ""Tableau"": 74, ""Power Bi"": 0, ""Pandas"": 74, ""Numpy"": 60, ""Google Sheets"": 75, ""Jupyter Notebook"": 83, ""Analytical Thinking"": 61, ""Communication"": 91, ""Problem Solving"": 91, ""Attention To Detail"": 95, ""Business Acumen"": 66, ""Power BI"": 91}"
USR-0066,Data Analyst,Pemula,8.2,Normal,0.7099,Significant Gap,Power Bi,SQL,Data Modeling,128.5,"{""Python"": 37, ""SQL"": 22, ""Statistics"": 21, ""Data Modeling"": 0, ""ETL Process"": 35, ""Hypothesis Testing"": 6, ""Regression Analysis"": 26, ""A B Testing"": 29, ""Excel"": 38, ""Tableau"": 13, ""Power Bi"": 0, ""Pandas"": 100, ""Numpy"": 23, ""Google Sheets"": 22, ""Jupyter Notebook"": 33, ""Analytical Thinking"": 43, ""Communication"": 39, ""Problem Solving"": 27, ""Attention To Detail"": 26, ""Business Acumen"": 24}"
USR-0067,Data Analyst,Menengah,7.5,Booming,0.4572,Needs Work,Jupyter Notebook,Communication,Google Sheets,66.4,"{""Python"": 55, ""SQL"": 69, ""Statistics"": 40, ""Data Modeling"": 42, ""ETL Process"": 72, ""Hypothesis Testing"": 51, ""Regression Analysis"": 43, ""A B Testing"": 66, ""Excel"": 44, ""Tableau"": 58, ""Power Bi"": 100, ""Pandas"": 100, ""Numpy"": 57, ""Google Sheets"": 21, ""Jupyter Notebook"": 0, ""Analytical Thinking"": 80, ""Communication"": 0, ""Problem Solving"": 64, ""Attention To Detail"": 64, ""Business Acumen"": 70}"
USR-0068,Data Analyst,Pemula,18.0,Normal,0.775,Significant Gap,Python,Statistics,Tableau,66.0,"{""Python"": 0, ""SQL"": 34, ""Statistics"": 3, ""Data Modeling"": 0, ""ETL Process"": 17, ""Hypothesis Testing"": 7, ""Regression Analysis"": 17, ""A B Testing"": 23, ""Excel"": 25, ""Tableau"": 0, ""Power Bi"": 0, ""Pandas"": 16, ""Numpy"": 37, ""Google Sheets"": 5, ""Jupyter Notebook"": 35, ""Analytical Thinking"": 20, ""Communication"": 19, ""Problem Solving"": 50, ""Attention To Detail"": 100, ""Business Acumen"": 40}"
USR-0069,Data Analyst,Pemula,3.3,Normal,0.7576,Significant Gap,SQL,Analytical Thinking,Statistics,342.2,"{""Python"": 27, ""SQL"": 2, ""Statistics"": 8, ""Data Modeling"": 0, ""ETL Process"": 0, ""Hypothesis Testing"": 37, ""Regression Analysis"": 0, ""A B Testing"": 24, ""Excel"": 25, ""Tableau"": 29, ""Power Bi"": 100, ""Pandas"": 36, ""Numpy"": 45, ""Google Sheets"": 0, ""Jupyter Notebook"": 29, ""Analytical Thinking"": 0, ""Communication"": 50, ""Problem Solving"": 41, ""Attention To Detail"": 31, ""Business Acumen"": 0}"
USR-0070,Data Analyst,Menengah,11.0,Booming,0.4587,Needs Work,Python,Excel,SQL,51.4,"{""Python"": 31, ""SQL"": 43, ""Statistics"": 53, ""Data Modeling"": 30, ""ETL Process"": 52, ""Hypothesis Testing"": 80, ""Regression Analysis"": 55, ""A B Testing"": 58, ""Excel"": 30, ""Tableau"": 39, ""Power Bi"": 76, ""Pandas"": 56, ""Numpy"": 60, ""Google Sheets"": 76, ""Jupyter Notebook"": 51, ""Analytical Thinking"": 44, ""Communication"": 80, ""Problem Solving"": 59, ""Attention To Detail"": 49, ""Business Acumen"": 80}"
USR-0071,Data Analyst,Menengah,10.0,Normal,0.5293,Needs Work,Excel,ETL Process,Numpy,75.1,"{""Python"": 31, ""SQL"": 47, ""Statistics"": 58, ""Data Modeling"": 68, ""ETL Process"": 0, ""Hypothesis Testing"": 80, ""Regression Analysis"": 27, ""A B Testing"": 47, ""Excel"": 0, ""Tableau"": 25, ""Power Bi"": 58, ""Pandas"": 58, ""Numpy"": 0, ""Google Sheets"": 30, ""Jupyter Notebook"": 64, ""Analytical Thinking"": 73, ""Communication"": 52, ""Problem Solving"": 74, ""Attention To Detail"": 62, ""Business Acumen"": 80}"
USR-0072,Data Analyst,Menengah,9.2,Kompetitif,0.5204,Needs Work,Excel,Tableau,Hypothesis Testing,101.0,"{""Python"": 41, ""SQL"": 62, ""Statistics"": 77, ""Data Modeling"": 60, ""ETL Process"": 50, ""Hypothesis Testing"": 0, ""Regression Analysis"": 36, ""A B Testing"": 64, ""Excel"": 0, ""Tableau"": 0, ""Power Bi"": 48, ""Pandas"": 57, ""Numpy"": 48, ""Google Sheets"": 54, ""Jupyter Notebook"": 43, ""Analytical Thinking"": 80, ""Communication"": 40, ""Problem Solving"": 78, ""Attention To Detail"": 37, ""Business Acumen"": 76}"
USR-0073,Data Analyst,Pemula,4.4,Normal,0.7477,Significant Gap,Analytical Thinking,Jupyter Notebook,Pandas,245.5,"{""Python"": 25, ""SQL"": 28, ""Statistics"": 22, ""Data Modeling"": 2, ""ETL Process"": 50, ""Hypothesis Testing"": 33, ""Regression Analysis"": 50, ""A B Testing"": 13, ""Excel"": 36, ""Tableau"": 28, ""Power Bi"": 38, ""Pandas"": 5, ""Numpy"": 19, ""Google Sheets"": 32, ""Jupyter Notebook"": 10, ""Analytical Thinking"": 0, ""Communication"": 41, ""Problem Solving"": 50, ""Attention To Detail"": 20, ""Business Acumen"": 8}"
USR-0074,Data Analyst,Pemula,13.6,Normal,0.7908,Significant Gap,Python,Analytical Thinking,SQL,85.2,"{""Python"": 0, ""SQL"": 18, ""Statistics"": 15, ""Data Modeling"": 26, ""ETL Process"": 9, ""Hypothesis Testing"": 9, ""Regression Analysis"": 35, ""A B Testing"": 0, ""Excel"": 33, ""Tableau"": 28, ""Power Bi"": 49, ""Pandas"": 4, ""Numpy"": 43, ""Google Sheets"": 31, ""Jupyter Notebook"": 18, ""Analytical Thinking"": 0, ""Communication"": 38, ""Problem Solving"": 20, ""Attention To Detail"": 0, ""Business Acumen"": 50}"
USR-0075,Data Analyst,Pemula,4.1,Normal,0.6275,Significant Gap,Hypothesis Testing,Analytical Thinking,Business Acumen,228.3,"{""Python"": 37, ""SQL"": 40, ""Statistics"": 37, ""Data Modeling"": 25, ""ETL Process"": 11, ""Hypothesis Testing"": 0, ""Regression Analysis"": 27, ""A B Testing"": 100, ""Excel"": 39, ""Tableau"": 33, ""Power Bi"": 40, ""Pandas"": 31, ""Numpy"": 13, ""Google Sheets"": 36, ""Jupyter Notebook"": 38, ""Analytical Thinking"": 34, ""Communication"": 42, ""Problem Solving"": 44, ""Attention To Detail"": 100, ""Business Acumen"": 14}"
USR-0076,Data Analyst,Lanjutan,5.9,Kompetitif,0.1959,Ready,Excel,Power Bi,Data Modeling,65.7,"{""Python"": 84, ""SQL"": 79, ""Statistics"": 78, ""Data Modeling"": 70, ""ETL Process"": 86, ""Hypothesis Testing"": 83, ""Regression Analysis"": 84, ""A B Testing"": 72, ""Excel"": 50, ""Tableau"": 98, ""Power Bi"": 68, ""Pandas"": 75, ""Numpy"": 86, ""Google Sheets"": 88, ""Jupyter Notebook"": 100, ""Analytical Thinking"": 86, ""Communication"": 84, ""Problem Solving"": 88, ""Attention To Detail"": 77, ""Business Acumen"": 70}"
USR-0077,Data Analyst,Menengah,7.3,Kompetitif,0.4799,Needs Work,Tableau,Data Modeling,Problem Solving,122.0,"{""Python"": 53, ""SQL"": 100, ""Statistics"": 69, ""Data Modeling"": 0, ""ETL Process"": 45, ""Hypothesis Testing"": 49, ""Regression Analysis"": 53, ""A B Testing"": 63, ""Excel"": 56, ""Tableau"": 0, ""Power Bi"": 75, ""Pandas"": 44, ""Numpy"": 54, ""Google Sheets"": 52, ""Jupyter Notebook"": 55, ""Analytical Thinking"": 64, ""Communication"": 53, ""Problem Solving"": 36, ""Attention To Detail"": 49, ""Business Acumen"": 61}"
USR-0078,Data Analyst,Pemula,4.8,Kompetitif,0.7183,Significant Gap,Excel,Pandas,Statistics,276.7,"{""Python"": 28, ""SQL"": 26, ""Statistics"": 14, ""Data Modeling"": 28, ""ETL Process"": 17, ""Hypothesis Testing"": 21, ""Regression Analysis"": 50, ""A B Testing"": 45, ""Excel"": 0, ""Tableau"": 47, ""Power Bi"": 41, ""Pandas"": 0, ""Numpy"": 10, ""Google Sheets"": 19, ""Jupyter Notebook"": 27, ""Analytical Thinking"": 41, ""Communication"": 50, ""Problem Solving"": 48, ""Attention To Detail"": 12, ""Business Acumen"": 47}"
USR-0079,Data Analyst,Pemula,10.1,Booming,0.7135,Significant Gap,SQL,Jupyter Notebook,Excel,74.4,"{""Python"": 31, ""SQL"": 12, ""Statistics"": 100, ""Data Modeling"": 30, ""ETL Process"": 28, ""Hypothesis Testing"": 1, ""Regression Analysis"": 18, ""A B Testing"": 50, ""Excel"": 8, ""Tableau"": 50, ""Power Bi"": 41, ""Pandas"": 11, ""Numpy"": 37, ""Google Sheets"": 9, ""Jupyter Notebook"": 10, ""Analytical Thinking"": 36, ""Communication"": 25, ""Problem Solving"": 31, ""Attention To Detail"": 0, ""Business Acumen"": 47}"
USR-0080,Data Analyst,Menengah,3.0,Kompetitif,0.4243,Needs Work,Pandas,Numpy,SQL,250.9,"{""Python"": 62, ""SQL"": 36, ""Statistics"": 68, ""Data Modeling"": 68, ""ETL Process"": 44, ""Hypothesis Testing"": 56, ""Regression Analysis"": 65, ""A B Testing"": 52, ""Excel"": 66, ""Tableau"": 80, ""Power Bi"": 65, ""Pandas"": 0, ""Numpy"": 0, ""Google Sheets"": 64, ""Jupyter Notebook"": 80, ""Analytical Thinking"": 49, ""Communication"": 56, ""Problem Solving"": 73, ""Attention To Detail"": 61, ""Business Acumen"": 100}"
USR-0081,Data Analyst,Lanjutan,7.8,Normal,0.1809,Ready,Statistics,Power Bi,Python,37.9,"{""Python"": 73, ""SQL"": 99, ""Statistics"": 66, ""Data Modeling"": 70, ""ETL Process"": 72, ""Hypothesis Testing"": 85, ""Regression Analysis"": 66, ""A B Testing"": 80, ""Excel"": 84, ""Tableau"": 70, ""Power Bi"": 66, ""Pandas"": 100, ""Numpy"": 90, ""Google Sheets"": 80, ""Jupyter Notebook"": 93, ""Analytical Thinking"": 85, ""Communication"": 92, ""Problem Solving"": 86, ""Attention To Detail"": 78, ""Business Acumen"": 94}"
USR-0082,Data Analyst,Lanjutan,6.1,Kompetitif,0.2218,Almost Ready,Hypothesis Testing,Google Sheets,Excel,62.4,"{""Python"": 83, ""SQL"": 85, ""Statistics"": 100, ""Data Modeling"": 64, ""ETL Process"": 84, ""Hypothesis Testing"": 0, ""Regression Analysis"": 85, ""A B Testing"": 67, ""Excel"": 66, ""Tableau"": 64, ""Power Bi"": 90, ""Pandas"": 82, ""Numpy"": 62, ""Google Sheets"": 57, ""Jupyter Notebook"": 100, ""Analytical Thinking"": 89, ""Communication"": 69, ""Problem Solving"": 86, ""Attention To Detail"": 99, ""Business Acumen"": 100}"
USR-0083,Data Analyst,Pemula,14.3,Kompetitif,0.5435,Needs Work,SQL,Communication,Power Bi,69.1,"{""Python"": 71, ""SQL"": 0, ""Statistics"": 36, ""Data Modeling"": 70, ""ETL Process"": 51, ""Hypothesis Testing"": 63, ""Regression Analysis"": 80, ""A B Testing"": 0, ""Excel"": 34, ""Tableau"": 45, ""Power Bi"": 0, ""Pandas"": 62, ""Numpy"": 0, ""Google Sheets"": 56, ""Jupyter Notebook"": 46, ""Analytical Thinking"": 80, ""Communication"": 0, ""Problem Solving"": 73, ""Attention To Detail"": 80, ""Business Acumen"": 63}"
