user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-3174,UI/UX Designer,Pemula,12.1,Normal,0.7273,Significant Gap,Figma,Empathy,Interaction Design,66.7,"{""User Research"": 40, ""Wireframing"": 25, ""Prototyping"": 34, ""Usability Testing"": 50, ""Information Architecture"": 33, ""Interaction Design"": 14, ""Design Systems"": 29, ""Accessibility"": 27, ""Figma"": 19, ""Adobe XD"": 16, ""Sketch"": 0, ""Miro"": 7, ""InVision"": 0, ""Adobe Illustrator"": 7, ""Maze"": 29, ""Empathy"": 18, ""Communication"": 42, ""Visual Thinking"": 30, ""Collaboration"": 41, ""Creativity"": 48}"
USR-3175,UI/UX Designer,Pemula,0.0,Kompetitif,0.7248,Significant Gap,Figma,Empathy,Usability Testing,355.1,"{""User Research"": 37, ""Wireframing"": 21, ""Prototyping"": 25, ""Usability Testing"": 9, ""Information Architecture"": 38, ""Interaction Design"": 13, ""Design Systems"": 13, ""Accessibility"": 41, ""Figma"": 9, ""Adobe XD"": 5, ""Sketch"": 47, ""Miro"": 27, ""InVision"": 50, ""Adobe Illustrator"": 20, ""Maze"": 11, ""Empathy"": 14, ""Communication"": 49, ""Visual Thinking"": 35, ""Collaboration"": 46, ""Creativity"": 45}"
USR-3176,UI/UX Designer,Menengah,12.8,Normal,0.39,Almost Ready,User Research,Empathy,Wireframing,32.0,"{""User Research"": 53, ""Wireframing"": 55, ""Prototyping"": 77, ""Usability Testing"": 80, ""Information Architecture"": 77, ""Interaction Design"": 68, ""Design Systems"": 62, ""Accessibility"": 55, ""Figma"": 73, ""Adobe XD"": 49, ""Sketch"": 45, ""Miro"": 22, ""InVision"": 20, ""Adobe Illustrator"": 42, ""Maze"": 28, ""Empathy"": 52, ""Communication"": 80, ""Visual Thinking"": 74, ""Collaboration"": 65, ""Creativity"": 78}"
USR-3177,UI/UX Designer,Menengah,,Booming,0.4138,Needs Work,Design Systems,Creativity,Figma,37.8,"{""User Research"": 56, ""Wireframing"": 65, ""Prototyping"": 80, ""Usability Testing"": 56, ""Information Architecture"": 54, ""Interaction Design"": 62, ""Design Systems"": 36, ""Accessibility"": 70, ""Figma"": 56, ""Adobe XD"": 57, ""Sketch"": 36, ""Miro"": 51, ""InVision"": 60, ""Adobe Illustrator"": 53, ""Maze"": 53, ""Empathy"": 77, ""Communication"": 70, ""Visual Thinking"": 51, ""Collaboration"": 59, ""Creativity"": 52}"
USR-3178,UI/UX Designer,Menengah,11.4,Normal,0.4495,Needs Work,Figma,Wireframing,Adobe Illustrator,44.2,{bad_json
USR-3179,UI/UX Designer,Menengah,4.3,Normal,0.4582,Needs Work,Adobe XD,Prototyping,Visual Thinking,116.9,"{""User Research"": 63, ""Wireframing"": 54, ""Prototyping"": 49, ""Usability Testing"": 56, ""Information Architecture"": 75, ""Interaction Design"": 53, ""Design Systems"": 43, ""Accessibility"": 34, ""Figma"": 55, ""Adobe XD"": 33, ""Sketch"": 62, ""Miro"": 48, ""InVision"": 44, ""Adobe Illustrator"": 38, ""Maze"": 38, ""Empathy"": 61, ""Communication"": 78, ""Visual Thinking"": 46, ""Collaboration"": 59, ""Creativity"": 67}"
USR-3180,UI/UX Designer,Pemula,12.4,Booming,0.7383,Significant Gap,User Research,Empathy,Usability Testing,54.6,"{""User Research"": 5, ""Wireframing"": 41, ""Prototyping"": 23, ""Usability Testing"": 1, ""Information Architecture"": 26, ""Interaction Design"": 14, ""Design Systems"": 16, ""Accessibility"": 40, ""Figma"": 22, ""Adobe XD"": 50, ""Sketch"": 15, ""Miro"": 40, ""InVision"": 50, ""Adobe Illustrator"": 15, ""Maze"": 7, ""Empathy"": 9, ""Communication"": 43, ""Visual Thinking"": 34, ""Collaboration"": 29, ""Creativity"": 50}"
USR-3181,UI/UX Designer,Menengah,7.2,Normal,0.4308,Needs Work,Communication,Figma,Information Architecture,67.8,"{""User Research"": 53, ""Wireframing"": 58, ""Prototyping"": 68, ""Usability Testing"": 70, ""Information Architecture"": 39, ""Interaction Design"": 47, ""Design Systems"": 44, ""Accessibility"": 47, ""Figma"": 43, ""Adobe XD"": 80, ""Sketch"": 44, ""Miro"": 60, ""InVision"": 20, ""Adobe Illustrator"": 69, ""Maze"": 75, ""Empathy"": 80, ""Communication"": 36, ""Visual Thinking"": 80, ""Collaboration"": 59, ""Creativity"": 58}"
USR-3182,UI/UX Designer,Lanjutan,14.7,,0.172,Ready,Prototyping,Creativity,Usability Testing,13.1,"{""User Research"": 96, ""Wireframing"": 85, ""Prototyping"": 65, ""Usability Testing"": 64, ""Information Architecture"": 76, ""Interaction Design"": 75, ""Design Systems"": 100, ""Accessibility"": 77, ""Figma"": 98, ""Adobe XD"": 83, ""Sketch"": 100, ""Miro"": 71, ""InVision"": 95, ""Adobe Illustrator"": 52, ""Maze"": 67, ""Empathy"": 85, ""Communication"": 92, ""Visual Thinking"": 100, ""Collaboration"": 99, ""Creativity"": 65}"
USR-3183,UI/UX Designer,Lanjutan,6.2,Normal,0.233,Almost Ready,Empathy,Figma,Accessibility,40.9,"{""User Research"": 72, ""Wireframing"": 70, ""Prototyping"": 100, ""Usability Testing"": 90, ""Information Architecture"": 72, ""Interaction Design"": 79, ""Design Systems"": 99, ""Accessibility"": 52, ""Figma"": 62, ""Adobe XD"": 56, ""Sketch"": 79, ""Miro"": 74, ""InVision"": 70, ""Adobe Illustrator"": 77, ""Maze"": 73, ""Empathy"": 52, ""Communication"": 96, ""Visual Thinking"": 70, ""Collaboration"": 84, ""Creativity"": 98}"
USR-3184,UI/UX Designer,Lanjutan,4.6,Booming,0.1922,Ready,Wireframing,Figma,Communication,38.5,"{""User Research"": 87, ""Wireframing"": 65, ""Prototyping"": 93, ""Usability Testing"": 80, ""Information Architecture"": 100, ""Interaction Design"": 70, ""Design Systems"": 93, ""Accessibility"": 96, ""Figma"": 67, ""Adobe XD"": 66, ""Sketch"": 74, ""Miro"": 72, ""InVision"": 87, ""Adobe Illustrator"": 72, ""Maze"": 97, ""Empathy"": 81, ""Communication"": 71, ""Visual Thinking"": 88, ""Collaboration"": 87, ""Creativity"": 79}"
USR-3185,UI/UX Designer,,18.2,Kompetitif,,Needs Work,Prototyping,User Research,Communication,36.2,"{""User Research"": 45, ""Wireframing"": 49, ""Prototyping"": 41, ""Usability Testing"": 57, ""Information Architecture"": 36, ""Interaction Design"": 58, ""Design Systems"": 52, ""Accessibility"": 56, ""Figma"": 49, ""Adobe XD"": 55, ""Sketch"": 65, ""Miro"": 71, ""InVision"": 63, ""Adobe Illustrator"": 73, ""Maze"": 64, ""Empathy"": 64, ""Communication"": 42, ""Visual Thinking"": 73, ""Collaboration"": 42, ""Creativity"": 80}"
USR-3186,UI/UX Designer,pemula,13.4,Kompetitif,0.7206,Significant Gap,User Research,Interaction Design,Prototyping,79.1,"{""User Research"": 1, ""Wireframing"": 34, ""Prototyping"": 13, ""Usability Testing"": 50, ""Information Architecture"": 24, ""Interaction Design"": 0, ""Design Systems"": 22, ""Accessibility"": 10, ""Figma"": 50, ""Adobe XD"": 23, ""Sketch"": 39, ""Miro"": 35, ""InVision"": 0, ""Adobe Illustrator"": 34, ""Maze"": 24, ""Empathy"": 38, ""Communication"": 33, ""Visual Thinking"": 50, ""Collaboration"": 34, ""Creativity"": 32}"
USR-3187,UI/UX Designer,Lanjut,3.0,Normal,0.4502,Needs Work,Wireframing,Figma,User Research,169.1,"{""User Research"": 36, ""Wireframing"": 31, ""Prototyping"": 64, ""Usability Testing"": 48, ""Information Architecture"": 49, ""Interaction Design"": 68, ""Design Systems"": 51, ""Accessibility"": 61, ""Figma"": 38, ""Adobe XD"": 80, ""Sketch"": 44, ""Miro"": 48, ""InVision"": 51, ""Adobe Illustrator"": 52, ""Maze"": 57, ""Empathy"": 56, ""Communication"": 77, ""Visual Thinking"": 69, ""Collaboration"": 51, ""Creativity"": 70}"
USR-3188,UI/UX Designer,Menengah,3.6,Booming,0.4725,Needs Work,Interaction Design,Figma,Wireframing,,{bad_json
USR-3189,UI/UX Designer,n/a,80.0,Booming,0.7116,Significant Gap,Figma,Wireframing,Prototyping,41.8,"{""User Research"": 24, ""Wireframing"": 19, ""Prototyping"": 19, ""Usability Testing"": 34, ""Information Architecture"": 17, ""Interaction Design"": 39, ""Design Systems"": 25, ""Accessibility"": 36, ""Figma"": 1, ""Adobe XD"": 44, ""Sketch"": 18, ""Miro"": 3, ""InVision"": 34, ""Adobe Illustrator"": 50, ""Maze"": 20, ""Empathy"": 50, ""Communication"": 44, ""Visual Thinking"": 40, ""Collaboration"": 32, ""Creativity"": 25}"
USR-3190,UI/UX Designer,Pemula,16.1,Booming,0.6987,unknown,Prototyping,Wireframing,Interaction Design,38.9,"{""User Research"": 27, ""Wireframing"": 20, ""Prototyping"": 15, ""Usability Testing"": 26, ""Information Architecture"": 26, ""Interaction Design"": 13, ""Design Systems"": 21, ""Accessibility"": 21, ""Figma"": 36, ""Adobe XD"": 34, ""Sketch"": 16, ""Miro"": 22, ""InVision"": 50, ""Adobe Illustrator"": 44, ""Maze"": 25, ""Empathy"": 42, ""Communication"": 46, ""Visual Thinking"": 17, ""Collaboration"": 50, ""Creativity"": 50}"
USR-3191,UI/UX Designer,Menengah,6.2,Booming,0.4233,Needs Work,Figma,Wireframing,Usability Testing,61.6,"{""User Research"": 48, ""Wireframing"": 42, ""Prototyping"": 53, ""Usability Testing"": 39, ""Information Architecture"": 59, ""Interaction Design"": 60, ""Design Systems"": 80, ""Accessibility"": 26, ""Figma"": 42, ""Adobe XD"": 69, ""Sketch"": 56, ""Miro"": 50, ""InVision"": 54, ""Adobe Illustrator"": 43, ""Maze"": 53, ""Empathy"": 80, ""Communication"": 68, ""Visual Thinking"": 67, ""Collaboration"": 80, ""Creativity"": 74}"
USR-3192,UI/UX Designer,Lanjutan,3.6,Booming,0.1905,Ready,Prototyping,Usability Testing,Empathy,76.0,{bad_json
USR-3193,UI/UX Designer,Menengah ,13.4,Booming,0.724,Significant Gap,User Research,Empathy,Usability Testing,48.9,"{""User Research"": 3, ""Wireframing"": 37, ""Prototyping"": 34, ""Usability Testing"": 9, ""Information Architecture"": 40, ""Interaction Design"": 17, ""Design Systems"": 7, ""Accessibility"": 31, ""Figma"": 31, ""Adobe XD"": 50, ""Sketch"": 46, ""Miro"": 15, ""InVision"": 17, ""Adobe Illustrator"": 19, ""Maze"": 34, ""Empathy"": 12, ""Communication"": 50, ""Visual Thinking"": 28, ""Collaboration"": 40, ""Creativity"": 34}"
USR-3194,UI/UX Designer,Pemula,,Kompetitif,0.7311,Significant Gap,Usability Testing,User Research,Wireframing,127.5,"{""User Research"": 18, ""Wireframing"": 22, ""Prototyping"": 32, ""Usability Testing"": 6, ""Information Architecture"": 34, ""Interaction Design"": 29, ""Design Systems"": 5, ""Accessibility"": 16, ""Figma"": 35, ""Adobe XD"": 48, ""Sketch"": 11, ""Miro"": 11, ""InVision"": 43, ""Adobe Illustrator"": 19, ""Maze"": 19, ""Empathy"": 32, ""Communication"": 45, ""Visual Thinking"": 41, ""Collaboration"": 21, ""Creativity"": 38}"
USR-3195,UI/UX Designer,Menengah,11.4,,0.4506,Needs Work,User Research,Usability Testing,Prototyping,44.3,"{""User Research"": 44, ""Wireframing"": 69, ""Prototyping"": 46, ""Usability Testing"": 42, ""Information Architecture"": 55, ""Interaction Design"": 53, ""Design Systems"": 55, ""Accessibility"": 40, ""Figma"": 51, ""Adobe XD"": 62, ""Sketch"": 30, ""Miro"": 31, ""InVision"": 80, ""Adobe Illustrator"": 56, ""Maze"": 36, ""Empathy"": 74, ""Communication"": 52, ""Visual Thinking"": 67, ""Collaboration"": 56, ""Creativity"": 80}"
USR-3196,UI/UX Designer,Lanjutan,8.4,Normal,0.1864,Ready,Prototyping,Usability Testing,Design Systems,24.0,"{""User Research"": 90, ""Wireframing"": 96, ""Prototyping"": 62, ""Usability Testing"": 65, ""Information Architecture"": 91, ""Interaction Design"": 99, ""Design Systems"": 65, ""Accessibility"": 62, ""Figma"": 77, ""Adobe XD"": 74, ""Sketch"": 67, ""Miro"": 98, ""InVision"": 61, ""Adobe Illustrator"": 81, ""Maze"": 76, ""Empathy"": 80, ""Communication"": 100, ""Visual Thinking"": 87, ""Collaboration"": 100, ""Creativity"": 80}"
USR-3197,UI/UX Designer,Menengah,80.0,Booming,0.4066,Needs Work,Figma,Prototyping,User Research,27.2,"{""User Research"": 45, ""Wireframing"": 63, ""Prototyping"": 40, ""Usability Testing"": 47, ""Information Architecture"": 61, ""Interaction Design"": 45, ""Design Systems"": 75, ""Accessibility"": 60, ""Figma"": 37, ""Adobe XD"": 74, ""Sketch"": 50, ""Miro"": 59, ""InVision"": 68, ""Adobe Illustrator"": 58, ""Maze"": 36, ""Empathy"": 75, ""Communication"": 80, ""Visual Thinking"": 80, ""Collaboration"": 70, ""Creativity"": 61}"
USR-3198,UI/UX Designer,Lanjut,5.7,Booming,0.2259,Almost Ready,Figma,Interaction Design,Usability Testing,35.6,{bad_json
USR-3199,UI/UX Designer,Pemula,8.5,Kompetitif,0.7559,Significant Gap,Wireframing,Empathy,Communication,128.1,"{""User Research"": 21, ""Wireframing"": 0, ""Prototyping"": 20, ""Usability Testing"": 31, ""Information Architecture"": 32, ""Interaction Design"": 44, ""Design Systems"": 0, ""Accessibility"": 20, ""Figma"": 50, ""Adobe XD"": 5, ""Sketch"": 43, ""Miro"": 0, ""InVision"": 50, ""Adobe Illustrator"": 11, ""Maze"": 24, ""Empathy"": 13, ""Communication"": 11, ""Visual Thinking"": 44, ""Collaboration"": 35, ""Creativity"": 34}"
USR-3200,UI/UX Designer,Pemula,12.7,Normal,0.7492,Significant Gap,Wireframing,Prototyping,Visual Thinking,66.6,"{""User Research"": 21, ""Wireframing"": 2, ""Prototyping"": 0, ""Usability Testing"": 27, ""Information Architecture"": 21, ""Interaction Design"": 40, ""Design Systems"": 38, ""Accessibility"": 33, ""Figma"": 26, ""Adobe XD"": 18, ""Sketch"": 34, ""Miro"": 50, ""InVision"": 17, ""Adobe Illustrator"": 24, ""Maze"": 37, ""Empathy"": 17, ""Communication"": 29, ""Visual Thinking"": 5, ""Collaboration"": 50, ""Creativity"": 35}"
USR-3201,UI/UX Designer,Pemula,18.9,Normal,0.7196,Significant Gap,User Research,Figma,Empathy,42.3,"{""User Research"": 14, ""Wireframing"": 24, ""Prototyping"": 30, ""Usability Testing"": 38, ""Information Architecture"": 41, ""Interaction Design"": 25, ""Design Systems"": 36, ""Accessibility"": 8, ""Figma"": 25, ""Adobe XD"": 38, ""Sketch"": 50, ""Miro"": 31, ""InVision"": 9, ""Adobe Illustrator"": 32, ""Maze"": 9, ""Empathy"": 21, ""Communication"": 33, ""Visual Thinking"": 21, ""Collaboration"": 33, ""Creativity"": 36}"
USR-3202,UI/UX Designer,Pemula,,Booming,0.7901,Significant Gap,Figma,Wireframing,Interaction Design,47.1,"{""User Research"": 28, ""Wireframing"": 0, ""Prototyping"": 21, ""Usability Testing"": 27, ""Information Architecture"": 12, ""Interaction Design"": 9, ""Design Systems"": 24, ""Accessibility"": 25, ""Figma"": 0, ""Adobe XD"": 5, ""Sketch"": 18, ""Miro"": 9, ""InVision"": 10, ""Adobe Illustrator"": 25, ""Maze"": 44, ""Empathy"": 25, ""Communication"": 41, ""Visual Thinking"": 50, ""Collaboration"": 27, ""Creativity"": 23}"
USR-3203,UI/UX Designer,Menengah,13.6,n/a,0.379,Almost Ready,User Research,Interaction Design,Design Systems,25.2,"{""User Research"": 43, ""Wireframing"": 72, ""Prototyping"": 64, ""Usability Testing"": 65, ""Information Architecture"": 76, ""Interaction Design"": 49, ""Design Systems"": 48, ""Accessibility"": 62, ""Figma"": 61, ""Adobe XD"": 73, ""Sketch"": 71, ""Miro"": 41, ""InVision"": 25, ""Adobe Illustrator"": 43, ""Maze"": 63, ""Empathy"": 75, ""Communication"": 74, ""Visual Thinking"": 60, ""Collaboration"": 70, ""Creativity"": 80}"
USR-3204,UI/UX Designer,Lanjutan,4.7,Booming,0.2352,Almost Ready,Figma,Interaction Design,Design Systems,76.4,"{""User Research"": 75, ""Wireframing"": 85, ""Prototyping"": 81, ""Usability Testing"": 95, ""Information Architecture"": 80, ""Interaction Design"": 55, ""Design Systems"": 66, ""Accessibility"": 72, ""Figma"": 50, ""Adobe XD"": 68, ""Sketch"": 82, ""Miro"": 53, ""InVision"": 78, ""Adobe Illustrator"": 67, ""Maze"": 76, ""Empathy"": 91, ""Communication"": 87, ""Visual Thinking"": 79, ""Collaboration"": 90, ""Creativity"": 86}"
USR-3205,UI/UX Designer,Pemula,,Booming,0.7077,Significant Gap,Wireframing,Figma,User Research,37.2,"{""User Research"": 12, ""Wireframing"": 6, ""Prototyping"": 50, ""Usability Testing"": 47, ""Information Architecture"": 24, ""Interaction Design"": 44, ""Design Systems"": 50, ""Accessibility"": 2, ""Figma"": 14, ""Adobe XD"": 50, ""Sketch"": 3, ""Miro"": 27, ""InVision"": 10, ""Adobe Illustrator"": 19, ""Maze"": 37, ""Empathy"": 35, ""Communication"": 45, ""Visual Thinking"": 32, ""Collaboration"": 23, ""Creativity"": 41}"
USR-3206,UI/UX Designer,Lanjut,6.4,Kompetitif,0.2152,Almost Ready,Prototyping,Accessibility,Collaboration,46.0,"{""User Research"": 75, ""Wireframing"": 83, ""Prototyping"": 59, ""Usability Testing"": 76, ""Information Architecture"": 91, ""Interaction Design"": 94, ""Design Systems"": 69, ""Accessibility"": 58, ""Figma"": 86, ""Adobe XD"": 76, ""Sketch"": 64, ""Miro"": 67, ""InVision"": 85, ""Adobe Illustrator"": 84, ""Maze"": 69, ""Empathy"": 84, ""Communication"": 100, ""Visual Thinking"": 76, ""Collaboration"": 69, ""Creativity"": 89}"
USR-3207,UI/UX Designer,Beginner,16.4,Normal,0.3993,Almost Ready,Communication,Wireframing,Accessibility,27.3,"{""User Research"": 53, ""Wireframing"": 40, ""Prototyping"": 67, ""Usability Testing"": 80, ""Information Architecture"": 70, ""Interaction Design"": 43, ""Design Systems"": 64, ""Accessibility"": 20, ""Figma"": 70, ""Adobe XD"": 74, ""Sketch"": 57, ""Miro"": 72, ""InVision"": 73, ""Adobe Illustrator"": 64, ""Maze"": 63, ""Empathy"": 65, ""Communication"": 29, ""Visual Thinking"": 66, ""Collaboration"": 65, ""Creativity"": 74}"
USR-3208,UI/UX Designer,Menengah,13.7,Booming,0.4269,Needs Work,Empathy,Figma,Interaction Design,27.9,"{""User Research"": 80, ""Wireframing"": 69, ""Prototyping"": 54, ""Usability Testing"": 75, ""Information Architecture"": 44, ""Interaction Design"": 38, ""Design Systems"": 37, ""Accessibility"": 51, ""Figma"": 43, ""Adobe XD"": 61, ""Sketch"": 58, ""Miro"": 75, ""InVision"": 78, ""Adobe Illustrator"": 64, ""Maze"": 37, ""Empathy"": 34, ""Communication"": 66, ""Visual Thinking"": 55, ""Collaboration"": 59, ""Creativity"": 71}"
USR-3209,UI/UX Designer,Pemula,17.6,Booming,0.7381,Significant Gap,Prototyping,Figma,User Research,37.9,"{""User Research"": 20, ""Wireframing"": 22, ""Prototyping"": 3, ""Usability Testing"": 15, ""Information Architecture"": 22, ""Interaction Design"": 25, ""Design Systems"": 30, ""Accessibility"": 17, ""Figma"": 12, ""Adobe XD"": 37, ""Sketch"": 34, ""Miro"": 21, ""InVision"": 40, ""Adobe Illustrator"": 32, ""Maze"": 26, ""Empathy"": 31, ""Communication"": 29, ""Visual Thinking"": 49, ""Collaboration"": 41, ""Creativity"": 31}"
USR-3210,UI/UX Designer,Lanjutan,5.5,Booming,0.193,Ready,Interaction Design,Accessibility,Design Systems,33.1,"{""User Research"": 87, ""Wireframing"": 97, ""Prototyping"": 81, ""Usability Testing"": 78, ""Information Architecture"": 75, ""Interaction Design"": 57, ""Design Systems"": 63, ""Accessibility"": 59, ""Figma"": 72, ""Adobe XD"": 78, ""Sketch"": 77, ""Miro"": 69, ""InVision"": 85, ""Adobe Illustrator"": 66, ""Maze"": 86, ""Empathy"": 99, ""Communication"": 79, ""Visual Thinking"": 95, ""Collaboration"": 100, ""Creativity"": 95}"
USR-3211,UI/UX Designer,,9.7,Kompetitif,0.4272,Needs Work,Wireframing,Usability Testing,Information Architecture,65.3,"{""User Research"": 50, ""Wireframing"": 31, ""Prototyping"": 56, ""Usability Testing"": 35, ""Information Architecture"": 34, ""Interaction Design"": 62, ""Design Systems"": 53, ""Accessibility"": 29, ""Figma"": 63, ""Adobe XD"": 68, ""Sketch"": 73, ""Miro"": 59, ""InVision"": 60, ""Adobe Illustrator"": 38, ""Maze"": 80, ""Empathy"": 80, ""Communication"": 71, ""Visual Thinking"": 80, ""Collaboration"": 61, ""Creativity"": 69}"
USR-3212,UI/UX Designer,Beginner,16.6,Normal,0.7482,Significant Gap,Figma,Usability Testing,Communication,50.9,"{""User Research"": 31, ""Wireframing"": 21, ""Prototyping"": 39, ""Usability Testing"": 1, ""Information Architecture"": 24, ""Interaction Design"": 25, ""Design Systems"": 23, ""Accessibility"": 37, ""Figma"": 13, ""Adobe XD"": 25, ""Sketch"": 32, ""Miro"": 17, ""InVision"": 44, ""Adobe Illustrator"": 8, ""Maze"": 23, ""Empathy"": 23, ""Communication"": 15, ""Visual Thinking"": 50, ""Collaboration"": 24, ""Creativity"": 33}"
USR-3213,UI/UX Designer,Lanjut,9.1,Normal,0.4275,Needs Work,User Research,Prototyping,Usability Testing,54.0,"{""User Research"": 37, ""Wireframing"": 46, ""Prototyping"": 42, ""Usability Testing"": 40, ""Information Architecture"": 44, ""Interaction Design"": 45, ""Design Systems"": 48, ""Accessibility"": 46, ""Figma"": 79, ""Adobe XD"": 50, ""Sketch"": 37, ""Miro"": 64, ""InVision"": 60, ""Adobe Illustrator"": 54, ""Maze"": 65, ""Empathy"": 80, ""Communication"": 67, ""Visual Thinking"": 80, ""Collaboration"": 73, ""Creativity"": 80}"
USR-3214,UI/UX Designer,Lanjutan,7.2,Normal,0.2423,Almost Ready,Usability Testing,User Research,Figma,37.4,"{""User Research"": 64, ""Wireframing"": 79, ""Prototyping"": 68, ""Usability Testing"": 50, ""Information Architecture"": 78, ""Interaction Design"": 79, ""Design Systems"": 74, ""Accessibility"": 74, ""Figma"": 70, ""Adobe XD"": 76, ""Sketch"": 70, ""Miro"": 55, ""InVision"": 50, ""Adobe Illustrator"": 80, ""Maze"": 88, ""Empathy"": 100, ""Communication"": 93, ""Visual Thinking"": 78, ""Collaboration"": 85, ""Creativity"": 89}"
USR-3215,UI/UX Designer,Pemula,,Booming,0.7482,Significant Gap,Prototyping,User Research,Empathy,47.6,"{""User Research"": 12, ""Wireframing"": 26, ""Prototyping"": 0, ""Usability Testing"": 26, ""Information Architecture"": 22, ""Interaction Design"": 18, ""Design Systems"": 28, ""Accessibility"": 50, ""Figma"": 22, ""Adobe XD"": 2, ""Sketch"": 6, ""Miro"": 19, ""InVision"": 27, ""Adobe Illustrator"": 14, ""Maze"": 14, ""Empathy"": 16, ""Communication"": 50, ""Visual Thinking"": 50, ""Collaboration"": 50, ""Creativity"": 40}"
USR-3216,UI/UX Designer,Lanjutan,8.9,Normal,0.2039,Almost Ready,Interaction Design,Wireframing,Figma,24.7,"{""User Research"": 84, ""Wireframing"": 67, ""Prototyping"": 88, ""Usability Testing"": 82, ""Information Architecture"": 65, ""Interaction Design"": 58, ""Design Systems"": 81, ""Accessibility"": 76, ""Figma"": 69, ""Adobe XD"": 99, ""Sketch"": 70, ""Miro"": 60, ""InVision"": 58, ""Adobe Illustrator"": 94, ""Maze"": 85, ""Empathy"": 98, ""Communication"": 83, ""Visual Thinking"": 91, ""Collaboration"": 69, ""Creativity"": 100}"
USR-3217,UI/UX Designer,pemula,11.6,Normal,0.4601,Needs Work,Usability Testing,Accessibility,User Research,,"{""User Research"": 48, ""Wireframing"": 61, ""Prototyping"": 48, ""Usability Testing"": 31, ""Information Architecture"": 72, ""Interaction Design"": 74, ""Design Systems"": 59, ""Accessibility"": 20, ""Figma"": 72, ""Adobe XD"": 52, ""Sketch"": 25, ""Miro"": 57, ""InVision"": 49, ""Adobe Illustrator"": 44, ""Maze"": 46, ""Empathy"": 63, ""Communication"": 46, ""Visual Thinking"": 68, ""Collaboration"": 64, ""Creativity"": 56}"
USR-3218,UI/UX Designer,Pemula,8.0,Normal,0.7168,Significant Gap,Empathy,Figma,User Research,99.6,"{""User Research"": 16, ""Wireframing"": 50, ""Prototyping"": 50, ""Usability Testing"": 32, ""Information Architecture"": 11, ""Interaction Design"": 24, ""Design Systems"": 29, ""Accessibility"": 0, ""Figma"": 17, ""Adobe XD"": 2, ""Sketch"": 32, ""Miro"": 21, ""InVision"": 39, ""Adobe Illustrator"": 50, ""Maze"": 3, ""Empathy"": 5, ""Communication"": 45, ""Visual Thinking"": 50, ""Collaboration"": 24, ""Creativity"": 50}"
USR-3219,UI/UX Designer,Menengah,10.0,,0.4671,Needs Work,Prototyping,User Research,Usability Testing,41.5,"{""User Research"": 36, ""Wireframing"": 60, ""Prototyping"": 31, ""Usability Testing"": 33, ""Information Architecture"": 77, ""Interaction Design"": 69, ""Design Systems"": 28, ""Accessibility"": 38, ""Figma"": 67, ""Adobe XD"": 53, ""Sketch"": 58, ""Miro"": 50, ""InVision"": 74, ""Adobe Illustrator"": 70, ""Maze"": 49, ""Empathy"": 42, ""Communication"": 66, ""Visual Thinking"": 45, ""Collaboration"": 72, ""Creativity"": 58}"
USR-3220,UI/UX Designer,Lanjutan,6.2,Booming,,Almost Ready,User Research,Interaction Design,Design Systems,35.4,"{""User Research"": 63, ""Wireframing"": 86, ""Prototyping"": 84, ""Usability Testing"": 64, ""Information Architecture"": 74, ""Interaction Design"": 59, ""Design Systems"": 58, ""Accessibility"": 62, ""Figma"": 69, ""Adobe XD"": 73, ""Sketch"": 85, ""Miro"": 80, ""InVision"": 88, ""Adobe Illustrator"": 75, ""Maze"": 100, ""Empathy"": 86, ""Communication"": 90, ""Visual Thinking"": 100, ""Collaboration"": 82, ""Creativity"": 82}"
USR-3221,UI/UX Designer,Lanjutan,12.2,Kompetitif,0.241,Almost Ready,Interaction Design,Creativity,Prototyping,30.8,"{""User Research"": 82, ""Wireframing"": 80, ""Prototyping"": 63, ""Usability Testing"": 77, ""Information Architecture"": 65, ""Interaction Design"": 54, ""Design Systems"": 56, ""Accessibility"": 69, ""Figma"": 81, ""Adobe XD"": 64, ""Sketch"": 50, ""Miro"": 100, ""InVision"": 75, ""Adobe Illustrator"": 62, ""Maze"": 92, ""Empathy"": 94, ""Communication"": 100, ""Visual Thinking"": 100, ""Collaboration"": 89, ""Creativity"": 62}"
USR-3222,UI/UX Designer,Menengah,9.9,Kompetitif ,,Needs Work,Figma,Usability Testing,User Research,64.6,"{""User Research"": 51, ""Wireframing"": 54, ""Prototyping"": 55, ""Usability Testing"": 41, ""Information Architecture"": 53, ""Interaction Design"": 60, ""Design Systems"": 62, ""Accessibility"": 60, ""Figma"": 36, ""Adobe XD"": 63, ""Sketch"": 51, ""Miro"": 62, ""InVision"": 72, ""Adobe Illustrator"": 41, ""Maze"": 57, ""Empathy"": 75, ""Communication"": 51, ""Visual Thinking"": 79, ""Collaboration"": 54, ""Creativity"": 80}"
