job_id,skill_name,skill_category,role_category
JOB-00485,Figma,Tool,UI/UX Designer
JOB-00485,Empathy,Soft Skill,UI/UX Designer
JOB-00486,Prototyping, technical ,UI/UX Designer
JOB-00486,Creativity,Soft Skill,UI/UX Designer
JOB-00486,Maze,Tool,UI/UX Designer
JOB-00486,Communication,Soft Skill,UI/UX Designer
JOB-00486,Accessibility,Technical,UI/UX Designer
JOB-00486,Interaction Design,Technical,UI/UX Designer
JOB-00486,USABILITY TESTING,Technical,UI/UX Designer
JOB-00486,Figma,Tool,UI/UX Designer
JOB-00487,Information Architecture,Technical,UI/UX Designer
JOB-00487,Creativity,Soft Skill,UI/UX Designer
JOB-00487,PROTOTYPING,Technical,UI/UX Designer
JOB-00487,User Research,Technical,UI/UX Designer
JOB-00487,,Tool,UI/UX Designer
JOB-00487,Interaction Design,Technical,UI/UX Designer
JOB-00487,Sketch,Tool,UI/UX Designer
JOB-00487,Accessibility,Technical,UI/UX Designer
JOB-00487,,,UI/UX Designer
JOB-00487,Adobe Illustrator,Tool,UI/UX Designer
JOB-00487,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00487,Design Systems,Technical,UI/UX Designer
JOB-00487,Maze,Tool,UI/UX Designer
JOB-00488,Figma,Tool,UI/UX Designer
JOB-00488,Interaction Design,Technical,UI/UX Designer
JOB-00488,Prototyping,Technical,UI/UX Designer
JOB-00488,Usability Testing,Technical,UI/UX Designer
JOB-00488,Wireframing,Technical,UI/UX Designer
JOB-00488,,Tool,UI/UX Designer
JOB-00488,CREATIVITY,Soft Skill,UI/UX Designer
JOB-00488,Empathy,Soft Skill,UI/UX Designer
JOB-00488,User Research,Technical,UI/UX Designer
JOB-00488,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00489,Miro,Tool,UI/UX Designer
JOB-00489,Creativity,Soft Skill,UI/UX Designer
JOB-00489,Adobe XD,Tool,UI/UX Designer
JOB-00489,Collaboration,Soft Skill,UI/UX Designer
JOB-00489,Wireframing,Technical,UI/UX Designer
JOB-00489,Usability Testing,,UI/UX Designer
JOB-00489,Figma,Tool,UI/UX Designer
JOB-00489,Communication,Soft Skill,UI/UX Designer
JOB-00489,Design Systems,Technical,UI/UX Designer
JOB-00489,UserResearch, TECHNICAL ,UI/UX Designer
JOB-00489,Empathy,Soft Skill,UI/UX Designer
JOB-00489,Adobe Illustrator,Tool,UI/UX Designer
JOB-00490,Empathy,Soft Skill,UI/UX Designer
JOB-00490,Adobe XD,Tool,UI/UX Designer
JOB-00490,Interaction Design,Technical,UI/UX Designer
JOB-00490,Creativity,Soft Skill,UI/UX Designer
JOB-00490,Adobe Illustrator,Tool,UI/UX Designer
JOB-00490,Accessibility,Technical,UI/UX Designer
JOB-00490,Information Architecture,Technical,UI/UX Designer
JOB-00490,Prototyping,Technical,UI/UX Designer
JOB-00490,InVision,Tool,UI/UX Designer
JOB-00490,Wireframing,Technical,UI/UX Designer
JOB-00490,Maze,Tool,UI/UX Designer
JOB-00490,Usability Testing,Technical,UI/UX Designer
JOB-00490,User Research,Technical,UI/UX Designer
JOB-00490,collaboration,Soft Skill,UI/UX Designer
JOB-00491,Communication,Soft Skill,UI/UX Designer
JOB-00491,Miro,Tool,UI/UX Designer
JOB-00491,Creativity,Soft Skill,UI/UX Designer
JOB-00491,Design Systems,Technical,UI/UX Designer
JOB-00491,Adobe Illustrator,Tool,UI/UX Designer
JOB-00491,Wireframing,Technical,UI/UX Designer
JOB-00491,Accessibility,Technical,UI/UX Designer
JOB-00491,Adobe XD,Tool,UI/UX Designer
JOB-00491,Information Architecture,Technical,UI/UX Designer
JOB-00491,Maze,Tool,UI/UX Designer
JOB-00491,INVISION,Tool,UI/UX Designer
JOB-00491,Collaboration, SOFT SKILL ,UI/UX Designer
JOB-00491,User Research,Technical,UI/UX Designer
JOB-00491,Usability Testing,Technical,UI/UX Designer
JOB-00492,Information Architecture,Technical,UI/UX Designer
JOB-00492,Adobe XD,Tool,UI/UX Designer
JOB-00492,Communication,Soft Skill,UI/UX Designer
JOB-00492,,Technical,UI/UX Designer
JOB-00492,Creativity,Soft Skill,UI/UX Designer
JOB-00492,Prototyping,Technical,UI/UX Designer
JOB-00492,Maze,Tool,UI/UX Designer
JOB-00492,,Technical,UI/UX Designer
JOB-00492,Accessibility,Technical,UI/UX Designer
JOB-00492,Empathy,Soft Skill,UI/UX Designer
JOB-00493,,Technical,UI/UX Designer
JOB-00493,FIGMA,Tool,UI/UX Designer
JOB-00493,Design Systems,Technical,UI/UX Designer
JOB-00493,User Research,Technical,UI/UX Designer
JOB-00493, adobe illustrator ,Tool,UI/UX Designer
JOB-00493,Usability Testing,technical,UI/UX Designer
JOB-00493,Communication,Soft Skill,UI/UX Designer
JOB-00493,Interaction Design,Technical,UI/UX Designer
JOB-00493,InVision,Tool,UI/UX Designer
JOB-00493,Information Architecture,Technical,UI/UX Designer
JOB-00493,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00493,, Technical ,UI/UX Designer
JOB-00493,Prototyping,Technical,UI/UX Designer
JOB-00493,Adobe XD,Tool,UI/UX Designer
JOB-00493,Creativity,Soft Skill,UI/UX Designer
JOB-00494,Information Architecture,Technical,UI/UX Designer
JOB-00494,Collaboration,Soft Skill,UI/UX Designer
JOB-00494,Adobe XD,Tool,UI/UX Designer
JOB-00494,Design Systems,Technical,UI/UX Designer
JOB-00494,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00494, accessibility ,Technical,UI/UX Designer
JOB-00494,Interaction Design,Technical,UI/UX Designer
JOB-00494,Usability Testing,Technical,UI/UX Designer
JOB-00494,Maze,Tool,UI/UX Designer
JOB-00494,Prototyping,Technical,UI/UX Designer
JOB-00495, USABILITY TESTING ,Technical,UI/UX Designer
JOB-00495,Accessibility,Technical,UI/UX Designer
JOB-00495,Collaboration,Soft Skill,UI/UX Designer
JOB-00495,Design Systems, TECHNICAL ,UI/UX Designer
JOB-00495,Adobe Illustrator,Tool,UI/UX Designer
JOB-00495,Information Architecture,Technical,UI/UX Designer
JOB-00495,Prototyping,Technical,UI/UX Designer
JOB-00495,,Technical,UI/UX Designer
JOB-00495,Interaction Design,Technical,UI/UX Designer
JOB-00495,Empathy,Soft Skill,UI/UX Designer
JOB-00495,Sketch,Tool,UI/UX Designer
JOB-00495,Adobe XD,Tool,UI/UX Designer
JOB-00495,InVision,Tool,UI/UX Designer
JOB-00495,Maze,Tool,UI/UX Designer
JOB-00496,Empathy,Soft Skill,UI/UX Designer
JOB-00496,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00496,Usability Testing,technical,UI/UX Designer
JOB-00496,Wireframing,Technical,UI/UX Designer
JOB-00496,Collaboration,Soft Skill,UI/UX Designer
JOB-00496,Design Systems,Technical,UI/UX Designer
JOB-00496,Sketch,Tool,UI/UX Designer
JOB-00496,Prototyping,Technical,UI/UX Designer
JOB-00496,Miro,Tool,UI/UX Designer
JOB-00496,Adobe XD,Tool,UI/UX Designer
JOB-00496,Figma,Tool,UI/UX Designer
JOB-00496,Communication,Soft Skill,UI/UX Designer
JOB-00497,Sketch,Tool,UI/UX Designer
JOB-00497,,Tool,UI/UX Designer
JOB-00497,Communication,Soft Skill,UI/UX Designer
JOB-00497,InVision,,UI/UX Designer
JOB-00497,Prototyping,Technical,UI/UX Designer
JOB-00497,Adobe Illustrator,Tool,UI/UX Designer
JOB-00497,User Research,Technical,UI/UX Designer
JOB-00497,Accessibility,Technical,UI/UX Designer
JOB-00497,Interaction Design,Technical,UI/UX Designer
JOB-00497,Usability Testing,Technical,UI/UX Designer
JOB-00497,Miro,Tool,UI/UX Designer
JOB-00497,Collaboration,Soft Skill,UI/UX Designer
JOB-00497,Creativity,Soft Skill,UI/UX Designer
JOB-00497,Wireframing,,UI/UX Designer
JOB-00497,Adobe XD,Tool,UI/UX Designer
JOB-00498,Information Architecture,Technical,UI/UX Designer
JOB-00498,Creativity,Soft Skill,UI/UX Designer
JOB-00498,Miro,Tool,UI/UX Designer
JOB-00498,,,UI/UX Designer
JOB-00498,Wireframing,Technical,UI/UX Designer
JOB-00498,Usability Testing,Technical,UI/UX Designer
JOB-00498,Empathy,Soft Skill,UI/UX Designer
JOB-00498,User Research,Technical,UI/UX Designer
JOB-00499,Adobe Illustrator,Tool,UI/UX Designer
JOB-00499,Design Systems,Technical,UI/UX Designer
JOB-00499,Miro,Tool,UI/UX Designer
JOB-00499,Maze,Tool,UI/UX Designer
JOB-00499,,Technical,UI/UX Designer
JOB-00499,Wireframing, Technical ,UI/UX Designer
JOB-00499,Sketch,Tool,UI/UX Designer
JOB-00499,Communication,Soft Skill,UI/UX Designer
JOB-00500,Accessibility,Technical,UI/UX Designer
JOB-00500,User Research,Technical,UI/UX Designer
JOB-00500,Interaction Design,Technical,UI/UX Designer
JOB-00500,Creativity,Soft Skill,UI/UX Designer
JOB-00500,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00500,Miro,Tool,UI/UX Designer
JOB-00500,Figma,Tool,UI/UX Designer
JOB-00500,Wireframing,Technical,UI/UX Designer
JOB-00500,Sketch,Tool,UI/UX Designer
JOB-00500,Collaboration,Soft Skill,UI/UX Designer
JOB-00500,Maze,Tool,UI/UX Designer
JOB-00501,Empathy,Soft Skill,UI/UX Designer
JOB-00501,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00501,InVision,Tool,UI/UX Designer
JOB-00501,UserResearch,Technical,UI/UX Designer
JOB-00501, communication ,Soft Skill,UI/UX Designer
JOB-00501,Information Architecture,Technical,UI/UX Designer
JOB-00501,Miro,Tool,UI/UX Designer
JOB-00501,Usability Testing,Technical,UI/UX Designer
JOB-00502,Prototyping,Technical,UI/UX Designer
JOB-00502,,Technical,UI/UX Designer
JOB-00502,Accessibility,Technical,UI/UX Designer
JOB-00502,Adobe XD,Tool,UI/UX Designer
JOB-00502,Figma,Tool,UI/UX Designer
JOB-00502,Information Architecture,Technical,UI/UX Designer
JOB-00502,User Research,Technical,UI/UX Designer
JOB-00502,Miro, TOOL ,UI/UX Designer
JOB-00502,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00502,Communication,Soft Skill,UI/UX Designer
JOB-00502,Collaboration,Soft Skill,UI/UX Designer
JOB-00503,Maze,Tool,UI/UX Designer
JOB-00503,Usability Testing,Technical,UI/UX Designer
JOB-00503,Figma,Tool,UI/UX Designer
JOB-00503,Wireframing,Technical,UI/UX Designer
JOB-00503,Communication,Soft Skill,UI/UX Designer
JOB-00503,Prototyping,Technical,UI/UX Designer
JOB-00503,,Soft Skill,UI/UX Designer
JOB-00503,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00503,Empathy,Soft Skill,UI/UX Designer
JOB-00503,InVision,Tool,UI/UX Designer
JOB-00503,Accessibility,Technical,UI/UX Designer
JOB-00503,Adobe Illustrator,Tool,UI/UX Designer
JOB-00503,Design Systems,Technical,UI/UX Designer
JOB-00504,Figma,Tool,UI/UX Designer
JOB-00504,Communication,Soft Skill,UI/UX Designer
JOB-00504,Sketch,Tool,UI/UX Designer
JOB-00504,Prototyping,Technical,UI/UX Designer
JOB-00504,Creativity,Soft Skill,UI/UX Designer
JOB-00504,Empathy,Soft Skill,UI/UX Designer
JOB-00504,User Research,Technical,UI/UX Designer
JOB-00504,InVision,Tool,UI/UX Designer
JOB-00504,Wireframing,Technical,UI/UX Designer
JOB-00504,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00504,Accessibility,Technical,UI/UX Designer
JOB-00504,Usability Testing,Technical,UI/UX Designer
JOB-00504, Interaction Design ,Technical,UI/UX Designer
JOB-00505,User Research,Technical,UI/UX Designer
JOB-00505,Prototyping,Technical,UI/UX Designer
JOB-00505,Communication,Soft Skill,UI/UX Designer
JOB-00505,Usability Testing,Technical,UI/UX Designer
JOB-00505, Figma ,Tool,UI/UX Designer
JOB-00505,adobe xd,Tool,UI/UX Designer
JOB-00505,Empathy,Soft Skill,UI/UX Designer
JOB-00505,InVision,tool,UI/UX Designer
JOB-00505,Wireframing,Technical,UI/UX Designer
JOB-00505,Accessibility,Technical,UI/UX Designer
JOB-00505,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00505,Maze,TOOL,UI/UX Designer
JOB-00505,Sketch,Tool,UI/UX Designer
JOB-00505,Interaction Design,Technical,UI/UX Designer
JOB-00505,Adobe Illustrator,Tool,UI/UX Designer
JOB-00506,Prototyping,Technical,UI/UX Designer
JOB-00506,Adobe Illustrator,Tool,UI/UX Designer
JOB-00506,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00506,Information Architecture,Technical,UI/UX Designer
JOB-00506,,Tool,UI/UX Designer
JOB-00506,Creativity,Soft Skill,UI/UX Designer
JOB-00506, INTERACTION DESIGN ,Technical,UI/UX Designer
JOB-00506,Miro,Tool,UI/UX Designer
JOB-00506,Wireframing,Technical,UI/UX Designer
JOB-00506,Collaboration,Soft Skill,UI/UX Designer
JOB-00506,Empathy,Soft Skill,UI/UX Designer
JOB-00507,Miro,Tool,UI/UX Designer
JOB-00507,Figma,,UI/UX Designer
JOB-00507,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00507,Creativity,Soft Skill,UI/UX Designer
JOB-00507,Collaboration,Soft Skill,UI/UX Designer
JOB-00507,adobe xd,Tool,UI/UX Designer
JOB-00507,Usability Testing,Technical,UI/UX Designer
JOB-00507,User Research,Technical,UI/UX Designer
JOB-00507, information architecture ,Technical,UI/UX Designer
JOB-00507,Accessibility,Technical,UI/UX Designer
JOB-00507,Interaction Design,Technical,UI/UX Designer
JOB-00508,Design Systems,Technical,UI/UX Designer
JOB-00508,Figma,Tool,UI/UX Designer
JOB-00508,Prototyping,Technical,UI/UX Designer
JOB-00508,UserResearch,Technical,UI/UX Designer
JOB-00508,Communication,Soft Skill,UI/UX Designer
JOB-00508,Sketch,Tool,UI/UX Designer
JOB-00508,Empathy,Soft Skill,UI/UX Designer
JOB-00508,Information Architecture,Technical,UI/UX Designer
JOB-00508,Usability Testing,Technical,UI/UX Designer
JOB-00508,Interaction Design,Technical,UI/UX Designer
JOB-00508,Wireframing,Technical,UI/UX Designer
JOB-00508,Creativity,Soft Skill,UI/UX Designer
JOB-00508,Adobe XD,Tool,UI/UX Designer
JOB-00508,Miro,Tool,UI/UX Designer
JOB-00509,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00509,Creativity,Soft Skill,UI/UX Designer
JOB-00509, Information Architecture ,Technical,UI/UX Designer
JOB-00509,Figma,Tool,UI/UX Designer
JOB-00509,User Research,Technical,UI/UX Designer
JOB-00509,InVision,Tool,UI/UX Designer
JOB-00509,Accessibility,Technical,UI/UX Designer
JOB-00509,Usability Testing,Technical,UI/UX Designer
JOB-00509,Adobe Illustrator,Tool,UI/UX Designer
JOB-00509,Prototyping,Technical,UI/UX Designer
JOB-00509,Empathy,Soft Skill,UI/UX Designer
JOB-00510,Wireframing,Technical,UI/UX Designer
JOB-00510,Communication,Soft Skill,UI/UX Designer
JOB-00510,Adobe Illustrator,Tool,UI/UX Designer
JOB-00510,,Tool,UI/UX Designer
JOB-00510,Figma,Tool,UI/UX Designer
JOB-00510,Creativity,Soft Skill,UI/UX Designer
JOB-00510,PROTOTYPING,Technical,UI/UX Designer
JOB-00510,InVision,Tool,UI/UX Designer
JOB-00510,Design Systems,Technical,UI/UX Designer
JOB-00510,Interaction Design,Technical,UI/UX Designer
JOB-00510,Collaboration,SOFT SKILL,UI/UX Designer
JOB-00510,Information Architecture,Technical,UI/UX Designer
JOB-00510,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00511,Figma,Tool,UI/UX Designer
JOB-00511,Adobe XD,Tool,UI/UX Designer
JOB-00511,Interaction Design,Technical,UI/UX Designer
JOB-00511,User Research,Technical,UI/UX Designer
JOB-00511,,Technical,UI/UX Designer
JOB-00511,Information Architecture,Technical,UI/UX Designer
JOB-00511,Prototyping,Technical,UI/UX Designer
JOB-00511,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00511,Maze, tool ,UI/UX Designer
JOB-00511,Wireframing,Technical,UI/UX Designer
JOB-00511,Adobe Illustrator,Tool,UI/UX Designer
JOB-00511,Creativity,Soft Skill,UI/UX Designer
JOB-00511,Accessibility,Technical,UI/UX Designer
JOB-00511,Collaboration,Soft Skill,UI/UX Designer
JOB-00511,Empathy,Soft Skill,UI/UX Designer
JOB-00512,Adobe XD,TOOL,UI/UX Designer
JOB-00512,Usability Testing,Technical,UI/UX Designer
JOB-00512,Prototyping,Technical,UI/UX Designer
JOB-00512,Communication,Soft Skill,UI/UX Designer
JOB-00512,Figma,Tool,UI/UX Designer
JOB-00512,Collaboration,Soft Skill,UI/UX Designer
JOB-00512,Creativity,Soft Skill,UI/UX Designer
JOB-00512,Sketch,Tool,UI/UX Designer
JOB-00512,Interaction Design,Technical,UI/UX Designer
JOB-00512,Accessibility,Technical,UI/UX Designer
JOB-00512,Information Architecture,Technical,UI/UX Designer
JOB-00512,Visual Thinking,SOFT SKILL,UI/UX Designer
JOB-00512,Wireframing,Technical,UI/UX Designer
JOB-00512,Maze,,UI/UX Designer
JOB-00512,User Research,Technical,UI/UX Designer
JOB-00513,Information Architecture,Technical,UI/UX Designer
JOB-00513,Usability Testing,Technical,UI/UX Designer
JOB-00513,Adobe Illustrator,Tool,UI/UX Designer
JOB-00513,Maze,Tool,UI/UX Designer
JOB-00513,Interaction Design,Technical,UI/UX Designer
JOB-00513,Creativity,Soft Skill,UI/UX Designer
JOB-00513,Collaboration,Soft Skill,UI/UX Designer
JOB-00513,Figma,Tool,UI/UX Designer
JOB-00513,Communication,Soft Skill,UI/UX Designer
JOB-00514,Prototyping,Technical,UI/UX Designer
JOB-00514,Accessibility,Technical,UI/UX Designer
JOB-00514,Adobe XD,Tool,UI/UX Designer
JOB-00514,User Research,Technical,UI/UX Designer
JOB-00514,Figma,Tool,UI/UX Designer
JOB-00514,Communication,Soft Skill,UI/UX Designer
JOB-00514,Adobe Illustrator,Tool,UI/UX Designer
JOB-00514,InVision,Tool,UI/UX Designer
JOB-00514,Collaboration,Soft Skill,UI/UX Designer
JOB-00514,Sketch,Tool,UI/UX Designer
JOB-00515,Interaction Design,Technical,UI/UX Designer
JOB-00515,,Technical,UI/UX Designer
JOB-00515,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00515,Figma, TOOL ,UI/UX Designer
JOB-00515,Miro,Tool,UI/UX Designer
JOB-00515,Adobe Illustrator,Tool,UI/UX Designer
JOB-00515,Communication,Soft Skill,UI/UX Designer
JOB-00515,Accessibility,Technical,UI/UX Designer
JOB-00515,Adobe XD,Tool,UI/UX Designer
JOB-00515,Empathy,Soft Skill,UI/UX Designer
JOB-00516,Wireframing,Technical,UI/UX Designer
JOB-00516,Collaboration,Soft Skill,UI/UX Designer
JOB-00516,Adobe Illustrator,Tool,UI/UX Designer
JOB-00516,Accessibility,Technical,UI/UX Designer
JOB-00516,Miro,Tool,UI/UX Designer
JOB-00516,,Soft Skill,UI/UX Designer
JOB-00516,Communication,Soft Skill,UI/UX Designer
JOB-00516,,Technical,UI/UX Designer
JOB-00516,,Tool,UI/UX Designer
JOB-00516,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00516,Figma,Tool,UI/UX Designer
JOB-00516,Creativity,Soft Skill,UI/UX Designer
JOB-00516,InVision, Tool ,UI/UX Designer
JOB-00517,Accessibility,technical,UI/UX Designer
JOB-00517,Design Systems,technical,UI/UX Designer
JOB-00517,Information Architecture,Technical,UI/UX Designer
JOB-00517,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00517,Wireframing,Technical,UI/UX Designer
JOB-00517,Adobe Illustrator,Tool,UI/UX Designer
JOB-00517,Prototyping,TECHNICAL,UI/UX Designer
JOB-00517,Figma,Tool,UI/UX Designer
JOB-00518,Empathy, soft skill ,UI/UX Designer
JOB-00518,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00518,usability testing,Technical,UI/UX Designer
JOB-00518,Figma,Tool,UI/UX Designer
JOB-00518,Adobe XD,Tool,UI/UX Designer
JOB-00518,Adobe Illustrator,Tool,UI/UX Designer
JOB-00518,User Research,Technical,UI/UX Designer
JOB-00518,,Technical,UI/UX Designer
JOB-00518,Creativity,Soft Skill,UI/UX Designer
JOB-00518,Communication,Soft Skill,UI/UX Designer
JOB-00518,Sketch,Tool,UI/UX Designer
JOB-00518,Information Architecture,Technical,UI/UX Designer
JOB-00519,Accessibility,Technical,UI/UX Designer
JOB-00519,Maze,Tool,UI/UX Designer
JOB-00519,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00519,Prototyping,Technical,UI/UX Designer
JOB-00519,Figma,Tool,UI/UX Designer
JOB-00519,Information Architecture,Technical,UI/UX Designer
JOB-00519,InVision,Tool,UI/UX Designer
JOB-00519,Collaboration,Soft Skill,UI/UX Designer
JOB-00519,Creativity,Soft Skill,UI/UX Designer
JOB-00519,Wireframing,Technical,UI/UX Designer
JOB-00519,Usability Testing,Technical,UI/UX Designer
JOB-00519,Communication,Soft Skill,UI/UX Designer
JOB-00519,User Research,,UI/UX Designer
JOB-00519,Interaction Design,Technical,UI/UX Designer
JOB-00520, Prototyping ,Technical,UI/UX Designer
JOB-00520,Adobe XD,Tool,UI/UX Designer
JOB-00520,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00520,User Research,TECHNICAL,UI/UX Designer
JOB-00520,Miro,Tool,UI/UX Designer
JOB-00520,Information Architecture,Technical,UI/UX Designer
JOB-00520,Adobe Illustrator,Tool,UI/UX Designer
JOB-00520,Interaction Design,Technical,UI/UX Designer
JOB-00520,Wireframing,Technical,UI/UX Designer
JOB-00520,Figma,Tool,UI/UX Designer
JOB-00521,,Soft Skill,UI/UX Designer
JOB-00521,Figma,Tool,UI/UX Designer
JOB-00521,Miro,Tool,UI/UX Designer
JOB-00521,Accessibility,Technical,UI/UX Designer
JOB-00521,Information Architecture,Technical,UI/UX Designer
JOB-00521,Adobe XD,Tool,UI/UX Designer
JOB-00521,Wireframing,Technical,UI/UX Designer
JOB-00521,Empathy,Soft Skill,UI/UX Designer
JOB-00521,Usability Testing,Technical,UI/UX Designer
JOB-00521,Design Systems,Technical,UI/UX Designer
JOB-00521,,Tool,UI/UX Designer
JOB-00521,Sketch,Tool,UI/UX Designer
JOB-00522,Usability Testing,Technical,UI/UX Designer
JOB-00522,Prototyping,Technical,UI/UX Designer
JOB-00522,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00522,,Technical,UI/UX Designer
JOB-00522,User Research,Technical,UI/UX Designer
JOB-00522,FIGMA,Tool,UI/UX Designer
JOB-00522,Sketch,Tool,UI/UX Designer
JOB-00522,Maze,Tool,UI/UX Designer
JOB-00522,Information Architecture,Technical,UI/UX Designer
JOB-00522,Communication,Soft Skill,UI/UX Designer
JOB-00522,Creativity,Soft Skill,UI/UX Designer
JOB-00522, INTERACTION DESIGN ,Technical,UI/UX Designer
JOB-00522,Miro,Tool,UI/UX Designer
JOB-00523,Interaction Design,Technical,UI/UX Designer
JOB-00523,Prototyping,Technical,UI/UX Designer
JOB-00523,Maze,Tool,UI/UX Designer
JOB-00523,Adobe XD,,UI/UX Designer
JOB-00523,User Research,Technical,UI/UX Designer
JOB-00523,Communication, Soft Skill ,UI/UX Designer
JOB-00523,Miro,Tool,UI/UX Designer
JOB-00523,Design Systems,Technical,UI/UX Designer
JOB-00523,Wireframing,,UI/UX Designer
JOB-00523,Information Architecture,Technical,UI/UX Designer
JOB-00523,InVision,Tool,UI/UX Designer
JOB-00524,User Research,Technical,UI/UX Designer
JOB-00524,Adobe XD,Tool,UI/UX Designer
JOB-00524,Miro,Tool,UI/UX Designer
JOB-00524,Creativity,Soft Skill,UI/UX Designer
JOB-00524,Figma,Tool,UI/UX Designer
JOB-00524,,Tool,UI/UX Designer
JOB-00524,Collaboration,Soft Skill,UI/UX Designer
JOB-00524,Communication,Soft Skill,UI/UX Designer
JOB-00525,Information Architecture,Technical,UI/UX Designer
JOB-00525,Adobe XD,,UI/UX Designer
JOB-00525,Empathy,Soft Skill,UI/UX Designer
JOB-00525,,Technical,UI/UX Designer
JOB-00525,Communication,Soft Skill,UI/UX Designer
JOB-00525,Interaction Design,Technical,UI/UX Designer
JOB-00525,Adobe Illustrator,Tool,UI/UX Designer
JOB-00525,Accessibility,Technical,UI/UX Designer
JOB-00525,Collaboration,Soft Skill,UI/UX Designer
JOB-00525,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00525,Maze, tool ,UI/UX Designer
JOB-00525,Design Systems,Technical,UI/UX Designer
JOB-00525,Usability Testing,Technical,UI/UX Designer
JOB-00525,Miro,Tool,UI/UX Designer
JOB-00525,Prototyping,Technical,UI/UX Designer
JOB-00526,Empathy,Soft Skill,UI/UX Designer
JOB-00526,Accessibility,Technical,UI/UX Designer
JOB-00526,Usability Testing,Technical,UI/UX Designer
JOB-00526,Design Systems,Technical,UI/UX Designer
JOB-00526,Information Architecture,Technical,UI/UX Designer
JOB-00526,Prototyping,Technical,UI/UX Designer
JOB-00526,Figma,Tool,UI/UX Designer
JOB-00526,Creativity,Soft Skill,UI/UX Designer
JOB-00526,Wireframing,Technical,UI/UX Designer
JOB-00526,Miro,Tool,UI/UX Designer
JOB-00526,Maze,Tool,UI/UX Designer
JOB-00526,Sketch,Tool,UI/UX Designer
JOB-00526,InVision,Tool,UI/UX Designer
JOB-00526,User Research,Technical,UI/UX Designer
JOB-00526,Adobe Illustrator,Tool,UI/UX Designer
JOB-00527,Wireframing,Technical,UI/UX Designer
JOB-00527,Prototyping,Technical,UI/UX Designer
JOB-00527,Miro,Tool,UI/UX Designer
JOB-00527,,Technical,UI/UX Designer
JOB-00527,Information Architecture,Technical,UI/UX Designer
JOB-00527,Creativity,Soft Skill,UI/UX Designer
JOB-00527,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00527,Design Systems,,UI/UX Designer
JOB-00528,Figma,Tool,UI/UX Designer
JOB-00528,User Research,Technical,UI/UX Designer
JOB-00528,Adobe Illustrator,Tool,UI/UX Designer
JOB-00528,Adobe XD,Tool,UI/UX Designer
JOB-00528,Collaboration,Soft Skill,UI/UX Designer
JOB-00528,Prototyping,Technical,UI/UX Designer
JOB-00528,Communication,Soft Skill,UI/UX Designer
JOB-00528,Accessibility,Technical,UI/UX Designer
JOB-00528,information architecture, Technical ,UI/UX Designer
JOB-00528,Interaction Design,Technical,UI/UX Designer
JOB-00528,InVision,Tool,UI/UX Designer
JOB-00528,Design Systems,Technical,UI/UX Designer
JOB-00529,CREATIVITY,,UI/UX Designer
JOB-00529,Usability Testing,Technical,UI/UX Designer
JOB-00529,Empathy, Soft Skill ,UI/UX Designer
JOB-00529,Interaction Design,Technical,UI/UX Designer
JOB-00529,Prototyping,Technical,UI/UX Designer
JOB-00529,Visual Thinking,Soft Skill,UI/UX Designer
JOB-00529,Adobe Illustrator,Tool,UI/UX Designer
JOB-00529,Adobe XD,Tool,UI/UX Designer
JOB-00530,Empathy,SOFT SKILL,UI/UX Designer
JOB-00530,Wireframing,Technical,UI/UX Designer
JOB-00530,Adobe Illustrator,Tool,UI/UX Designer
JOB-00530,Collaboration,Soft Skill,UI/UX Designer
JOB-00530,User Research,Technical,UI/UX Designer
JOB-00530,Prototyping,Technical,UI/UX Designer
JOB-00530,Figma,Tool,UI/UX Designer
JOB-00530,Accessibility,,UI/UX Designer
JOB-00530,Sketch,Tool,UI/UX Designer
JOB-00530,Information Architecture,Technical,UI/UX Designer
JOB-00531,Information Architecture,Technical,UI/UX Designer
JOB-00531,Figma,Tool,UI/UX Designer
JOB-00531,Creativity,Soft Skill,UI/UX Designer
JOB-00531,Adobe Illustrator,Tool,UI/UX Designer
JOB-00531,Visual Thinking,Soft Skill,UI/UX Designer
